pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,entry_ts,profit_ratio_numeric,context_date,close,ema21,ema89,atr_pct,ret_24h,ret_63h,rolling_vol_120h,breakout_20h,breakdown_20h,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path,win,period_bucket
NQ/USD,27670.8,27670.8,8.0,2020-08-26 14:00:00+00:00,2020-08-26 14:00:00+00:00,3458.85,3476.14,0.0,0.0,0,0.00499877126790697,138.32,trailing_stop_loss,3389.68,-0.02,3497.53,-0.005,3448.349999999995,3515.099999999995,False,,1.0,False,1598450400000,1598450400000,"[{'amount': 8.0, 'safe_price': 3458.849999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1598450400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 27670.79999999996}, {'amount': 8.0, 'safe_price': 3476.14, 'ft_order_side': 'sell', 'order_filled_timestamp': 1598450400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 27809.12}]",0.0,2,2020-08-26 14:00:00+00:00,0.00499877126790697,2020-08-26 14:00:00+00:00,3514.349999999995,3419.674430341809,3302.695769706951,0.00577225213359919,0.07068106691851894,0.078071076890041,0.007767072028077863,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,28120.8,28120.8,8.0,2020-08-26 15:00:00+00:00,2020-08-26 15:00:00+00:00,3515.1,3532.68,0.0,0.0,0,0.005001280191175223,140.64,trailing_stop_loss,3444.8,-0.02,3552.5,-0.005,3510.599999999995,3570.349999999995,False,,1.0,False,1598454000000,1598454000000,"[{'amount': 8.0, 'safe_price': 3515.099999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1598454000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 28120.79999999996}, {'amount': 8.0, 'safe_price': 3532.68, 'ft_order_side': 'sell', 'order_filled_timestamp': 1598454000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 28261.44}]",0.0,2,2020-08-26 15:00:00+00:00,0.005001280191175223,2020-08-26 15:00:00+00:00,3570.099999999995,3433.349482128917,3308.6380859356855,0.006732504491670911,0.07765217260063095,0.09601363071208202,0.007881975709742809,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,28498.8,28498.8,8.0,2020-08-26 16:00:00+00:00,2020-08-26 16:00:00+00:00,3562.35,3580.16,0.0,0.0,0,0.004999508751245673,142.48,trailing_stop_loss,3491.11,-0.02,3604.49,-0.005,3561.349999999995,3622.599999999995,False,,1.0,False,1598457600000,1598457600000,"[{'amount': 8.0, 'safe_price': 3562.349999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1598457600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 28498.79999999996}, {'amount': 8.0, 'safe_price': 3580.16, 'ft_order_side': 'sell', 'order_filled_timestamp': 1598457600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 28641.28}]",0.0,2,2020-08-26 16:00:00+00:00,0.004999508751245673,2020-08-26 16:00:00+00:00,3576.099999999995,3446.3268019353786,3314.581684026003,0.007769837053134511,0.07605277807032063,0.09878326061574394,0.00784423796868052,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,49653.6,49653.6,16.0,2020-09-30 15:00:00+00:00,2020-09-30 15:00:00+00:00,3103.35,3118.87,0.0,0.0,0,0.005001047255385318,248.32,trailing_stop_loss,3041.29,-0.02,3150.03,-0.005,3091.099999999995,3165.849999999995,False,,1.0,False,1601478000000,1601478000000,"[{'amount': 16.0, 'safe_price': 3103.349999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1601478000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 49653.59999999992}, {'amount': 16.0, 'safe_price': 3118.87, 'ft_order_side': 'sell', 'order_filled_timestamp': 1601478000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 49901.92}]",0.0,2,2020-09-30 15:00:00+00:00,0.005001047255385318,2020-09-30 15:00:00+00:00,3155.349999999995,2994.3295142510187,2903.832572350589,0.02271652001475955,0.05747607956164025,0.11286084610365577,0.015464161103047545,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,50477.6,50477.6,16.0,2020-09-30 16:00:00+00:00,2020-09-30 17:00:00+00:00,3154.85,3091.76,0.0,0.0,60,-0.019997781194034614,-1009.44,stop_loss,3091.76,-0.02,3091.76,-0.02,3088.099999999995,3172.099999999995,False,,1.0,False,1601481600000,1601485200000,"[{'amount': 16.0, 'safe_price': 3154.849999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1601481600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 50477.59999999992}, {'amount': 16.0, 'safe_price': 3091.76, 'ft_order_side': 'sell', 'order_filled_timestamp': 1601485200000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 49468.16}]",0.0,2,2020-09-30 16:00:00+00:00,-0.019997781194034614,2020-09-30 16:00:00+00:00,3125.599999999995,3006.2631947736527,2908.7607374094646,0.021824381147391162,0.04514144318865787,0.10646583004407328,0.015317930328892587,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2020_2022
NQ/USD,47597.6,47597.6,16.0,2020-10-05 14:00:00+00:00,2020-10-05 14:00:00+00:00,2974.85,2989.72,0.0,0.0,0,0.004998571356538993,237.92,trailing_stop_loss,2915.36,-0.02,3027.14,-0.005,2974.849999999995,3042.349999999995,False,,1.0,False,1601906400000,1601906400000,"[{'amount': 16.0, 'safe_price': 2974.849999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1601906400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47597.59999999992}, {'amount': 16.0, 'safe_price': 2989.72, 'ft_order_side': 'sell', 'order_filled_timestamp': 1601906400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 47835.52}]",0.0,0,2020-10-05 14:00:00+00:00,0.004998571356538993,2020-10-05 14:00:00+00:00,3020.849999999995,2967.2557224293496,3007.9670631433073,0.013282685336908509,-0.01692240102836129,-0.0007442691277166347,0.012207431457000371,True,False,Sideways,RangeBreakoutAttempt,OneHourRangeExpansion,TomacNQ_KillzoneBreakout,Sideways -> RangeBreakoutAttempt -> OneHourRangeExpansion -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,48333.6,48333.6,16.0,2020-10-05 15:00:00+00:00,2020-10-05 16:00:00+00:00,3020.85,3042.32,0.0,0.0,60,0.007107271132297212,343.52,trailing_stop_loss,2960.44,-0.02,3042.32,-0.005,3008.599999999995,3057.599999999995,False,,1.0,False,1601910000000,1601913600000,"[{'amount': 16.0, 'safe_price': 3020.849999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1601910000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 48333.59999999992}, {'amount': 16.0, 'safe_price': 3042.32, 'ft_order_side': 'sell', 'order_filled_timestamp': 1601913600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 48677.12}]",0.0,0,2020-10-05 15:00:00+00:00,0.007107271132297212,2020-10-05 15:00:00+00:00,3036.099999999995,2973.51429311759,3008.5922395179005,0.013363007994278395,-0.016281367958915882,-0.018110669124543177,0.01211217975493227,False,False,Sideways,RangeBreakoutAttempt,OneHourRangeExpansion,TomacNQ_KillzoneBreakout,Sideways -> RangeBreakoutAttempt -> OneHourRangeExpansion -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,25930.8,25930.8,8.0,2020-10-09 14:00:00+00:00,2020-10-09 15:00:00+00:00,3241.35,3279.38,0.0,0.0,60,0.011732765668625746,304.24,trailing_stop_loss,3176.53,-0.02,3279.38,-0.005,3221.599999999995,3295.849999999995,False,,1.0,False,1602252000000,1602255600000,"[{'amount': 8.0, 'safe_price': 3241.349999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1602252000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 25930.79999999996}, {'amount': 8.0, 'safe_price': 3279.38, 'ft_order_side': 'sell', 'order_filled_timestamp': 1602255600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 26235.04}]",0.0,4,2020-10-09 14:00:00+00:00,0.011732765668625746,2020-10-09 14:00:00+00:00,3262.599999999995,3188.2846761928226,3101.6212678719385,0.00788153181949542,0.035302330747140065,0.1585526082170381,0.010300150174462628,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,26292.8,26292.8,8.0,2020-10-09 16:00:00+00:00,2020-10-09 19:00:00+00:00,3286.6,3306.74,0.0,0.0,180,0.006127913345098287,161.12,trailing_stop_loss,3220.87,-0.02,3306.74,-0.005,3269.849999999995,3323.349999999995,False,,1.0,False,1602259200000,1602270000000,"[{'amount': 8.0, 'safe_price': 3286.599999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1602259200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 26292.79999999996}, {'amount': 8.0, 'safe_price': 3306.74, 'ft_order_side': 'sell', 'order_filled_timestamp': 1602270000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 26453.92}]",0.0,4,2020-10-09 16:00:00+00:00,0.006127913345098287,2020-10-09 16:00:00+00:00,3295.599999999995,3206.1865092502658,3109.9566294321344,0.008718334402580076,0.05186556445692769,0.15025653554849772,0.010062304154559254,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,28642.8,28642.8,8.0,2020-10-12 15:00:00+00:00,2020-10-12 15:00:00+00:00,3580.35,3598.25,0.0,0.0,0,0.004999511220970023,143.2,trailing_stop_loss,3508.75,-0.02,3634.34,-0.005,3579.849999999995,3652.599999999995,False,,1.0,False,1602514800000,1602514800000,"[{'amount': 8.0, 'safe_price': 3580.349999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1602514800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 28642.79999999996}, {'amount': 8.0, 'safe_price': 3598.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1602514800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 28786.0}]",0.0,0,2020-10-12 15:00:00+00:00,0.004999511220970023,2020-10-12 15:00:00+00:00,3629.599999999995,3439.2659739670676,3235.662026330297,0.012535816618911193,0.11248697357935411,0.1719350360014209,0.00866612167937703,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,29038.8,29038.8,8.0,2020-10-12 16:00:00+00:00,2020-10-12 16:00:00+00:00,3629.85,3648.0,0.0,0.0,0,0.005000206620108276,145.2,trailing_stop_loss,3557.26,-0.02,3727.62,-0.005,3627.349999999995,3746.349999999995,False,,1.0,False,1602518400000,1602518400000,"[{'amount': 8.0, 'safe_price': 3629.849999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1602518400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 29038.79999999996}, {'amount': 8.0, 'safe_price': 3648.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1602518400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 29184.0}]",0.0,0,2020-10-12 16:00:00+00:00,0.005000206620108276,2020-10-12 16:00:00+00:00,3712.349999999995,3464.0917945155156,3246.255092411846,0.014300722107098143,0.12945525351020004,0.19383521996398279,0.008781882457753775,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,27388.8,27388.8,8.0,2020-11-11 15:00:00+00:00,2020-11-11 15:00:00+00:00,3423.6,3440.72,0.0,0.0,0,0.005000584180394914,136.96,trailing_stop_loss,3355.13,-0.02,3462.95,-0.005,3412.349999999995,3480.349999999995,False,,1.0,False,1605106800000,1605106800000,"[{'amount': 8.0, 'safe_price': 3423.599999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1605106800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 27388.79999999996}, {'amount': 8.0, 'safe_price': 3440.72, 'ft_order_side': 'sell', 'order_filled_timestamp': 1605106800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 27525.76}]",0.0,2,2020-11-11 15:00:00+00:00,0.005000584180394914,2020-11-11 15:00:00+00:00,3443.599999999995,3358.2854230208427,3445.018817893777,0.019772704644641016,0.04721212766280969,-0.08817454853572004,0.015211680514905894,False,False,Crisis,HighVolDrawdown,KillzoneBreakoutStressRecovery,TomacNQ_KillzoneBreakout,Crisis -> HighVolDrawdown -> KillzoneBreakoutStressRecovery -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,29006.8,29006.8,8.0,2020-11-24 16:00:00+00:00,2020-11-24 16:00:00+00:00,3625.85,3643.98,0.0,0.0,0,0.005000206848049429,145.04,trailing_stop_loss,3553.34,-0.02,3657.23,-0.005,3625.099999999995,3675.599999999995,False,,1.0,False,1606233600000,1606233600000,"[{'amount': 8.0, 'safe_price': 3625.849999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1606233600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 29006.79999999996}, {'amount': 8.0, 'safe_price': 3643.98, 'ft_order_side': 'sell', 'order_filled_timestamp': 1606233600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 29151.84}]",0.0,1,2020-11-24 16:00:00+00:00,0.005000206848049429,2020-11-24 16:00:00+00:00,3656.099999999995,3592.917250204021,3581.9190494259446,0.008972285065663268,0.030293636927238854,0.025812968210768616,0.007241764803288357,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,30938.8,30938.8,8.0,2020-11-27 14:00:00+00:00,2020-11-27 15:00:00+00:00,3867.35,3923.89,0.0,0.0,60,0.014619830116229478,452.32,trailing_stop_loss,3790.01,-0.02,3923.89,-0.005,3850.599999999995,3943.599999999995,False,,1.0,False,1606485600000,1606489200000,"[{'amount': 8.0, 'safe_price': 3867.349999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1606485600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 30938.79999999996}, {'amount': 8.0, 'safe_price': 3923.89, 'ft_order_side': 'sell', 'order_filled_timestamp': 1606489200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 31391.12}]",0.0,4,2020-11-27 14:00:00+00:00,0.014619830116229478,2020-11-27 14:00:00+00:00,3884.599999999995,3828.999013925478,3752.906467483619,0.005015224954214819,0.01343560042785219,0.062498290528158584,0.005306466076520195,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,31450.8,31450.8,8.0,2020-11-27 16:00:00+00:00,2020-11-30 01:00:00+00:00,3931.35,3905.35,0.0,0.0,3420,-0.006613504266982088,-208.0,exit_signal,3852.73,-0.02,3852.73,-0.02,3868.349999999995,3960.099999999995,False,,1.0,False,1606492800000,1606698000000,"[{'amount': 8.0, 'safe_price': 3931.349999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1606492800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 31450.79999999996}, {'amount': 8.0, 'safe_price': 3905.35, 'ft_order_side': 'sell', 'order_filled_timestamp': 1606698000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 31242.8}]",0.0,0,2020-11-27 16:00:00+00:00,-0.006613504266982088,2020-11-27 16:00:00+00:00,3888.849999999995,3842.9400941532863,3759.8155906411284,0.006649046082297567,0.014147499087258097,0.04472980778271807,0.00549473415738824,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2020_2022
NQ/USD,33532.8,33532.8,8.0,2020-12-07 15:00:00+00:00,2020-12-08 18:00:00+00:00,4191.6,4221.89,0.0,0.0,1620,0.007226357476858488,242.32,trailing_stop_loss,4107.77,-0.02,4221.89,-0.005,4109.099999999995,4243.099999999995,False,,1.0,False,1607353200000,1607450400000,"[{'amount': 8.0, 'safe_price': 4191.599999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1607353200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 33532.79999999996}, {'amount': 8.0, 'safe_price': 4221.89, 'ft_order_side': 'sell', 'order_filled_timestamp': 1607450400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 33775.12}]",0.0,1,2020-12-07 15:00:00+00:00,0.007226357476858488,2020-12-07 15:00:00+00:00,4195.599999999995,4138.500341533685,4086.501479130743,0.005720278386881502,0.0159821774506006,0.027049521431544044,0.004999116409386044,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,32952.8,32952.8,8.0,2020-12-15 14:00:00+00:00,2020-12-15 16:00:00+00:00,4119.1,4036.72,0.0,0.0,120,-0.01999951445704161,-659.04,stop_loss,4036.72,-0.02,4036.72,-0.02,4032.349999999995,4143.849999999995,False,,1.0,False,1608040800000,1608048000000,"[{'amount': 8.0, 'safe_price': 4119.099999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1608040800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 32952.79999999996}, {'amount': 8.0, 'safe_price': 4036.72, 'ft_order_side': 'sell', 'order_filled_timestamp': 1608048000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 32293.76}]",0.0,1,2020-12-15 14:00:00+00:00,-0.01999951445704161,2020-12-15 14:00:00+00:00,4125.099999999995,4058.9793160601603,4032.810470128306,0.006519322475299308,0.03338051279481946,0.029961798706649168,0.00738355666970566,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2020_2022
NQ/USD,34928.8,34928.8,8.0,2020-12-18 15:00:00+00:00,2022-07-12 07:00:00+00:00,4366.1,4489.64,0.0,0.0,821760,0.028295274959345904,988.32,trailing_stop_loss,4278.78,-0.02,4489.64,-0.005,4366.099999999995,4512.199999999995,False,,1.0,False,1608303600000,1657609200000,"[{'amount': 8.0, 'safe_price': 4366.099999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1608303600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 34928.79999999996}, {'amount': 8.0, 'safe_price': 4489.64, 'ft_order_side': 'sell', 'order_filled_timestamp': 1657609200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 35917.12}]",0.0,1,2020-12-18 15:00:00+00:00,0.028295274959345904,2020-12-18 14:00:00+00:00,4366.099999999995,4310.85721102522,4219.340085010109,0.004552117450356158,0.015702786953891934,0.04951804043172037,0.004699882314638639,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,36567.6,36567.6,8.0,2022-08-09 15:00:00+00:00,2022-08-11 15:00:00+00:00,4570.95,4479.54,0.0,0.0,2880,-0.019998031043874924,-731.28,stop_loss,4479.54,-0.02,4479.54,-0.02,4425.949999999995,4591.449999999995,False,,1.0,False,1660057200000,1660230000000,"[{'amount': 8.0, 'safe_price': 4570.949999999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1660057200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 36567.59999999996}, {'amount': 8.0, 'safe_price': 4479.54, 'ft_order_side': 'sell', 'order_filled_timestamp': 1660230000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 35836.32}]",0.0,3,2022-08-09 15:00:00+00:00,-0.019998031043874924,2022-08-09 14:00:00+00:00,4570.949999999995,4513.948243225127,4404.507780778994,0.0029964074364035014,0.04093414100929138,0.0632959977668448,0.006196269716593199,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2020_2022
NQ/USD,43375.2,43375.2,16.0,2022-10-20 15:00:00+00:00,2022-10-20 15:00:00+00:00,2710.95,2656.74,0.0,0.0,0,-0.019996680130581566,-867.36,stop_loss,2656.74,-0.02,2656.74,-0.02,2650.6999999999953,2710.95,False,,1.0,False,1666278000000,1666278000000,"[{'amount': 16.0, 'safe_price': 2710.9499999999953, 'ft_order_side': 'buy', 'order_filled_timestamp': 1666278000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 43375.199999999924}, {'amount': 16.0, 'safe_price': 2656.74, 'ft_order_side': 'sell', 'order_filled_timestamp': 1666278000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 42507.84}]",0.0,3,2022-10-20 15:00:00+00:00,-0.019996680130581566,2022-10-20 15:00:00+00:00,2662.9499999999953,2537.6108024212144,2504.733454992745,0.023034336249004233,0.036994489768102934,0.07325084636466239,0.02908181993259128,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2020_2022
NQ/USD,48223.2,48223.2,16.0,2022-10-25 14:00:00+00:00,2022-10-25 15:00:00+00:00,3013.95,3050.63,0.0,0.0,60,0.012170075814130977,586.88,trailing_stop_loss,2953.68,-0.02,3050.63,-0.005,2977.9499999999953,3065.9499999999953,False,,1.0,False,1666706400000,1666710000000,"[{'amount': 16.0, 'safe_price': 3013.9499999999953, 'ft_order_side': 'buy', 'order_filled_timestamp': 1666706400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 48223.199999999924}, {'amount': 16.0, 'safe_price': 3050.63, 'ft_order_side': 'sell', 'order_filled_timestamp': 1666710000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 48810.08}]",0.0,1,2022-10-25 14:00:00+00:00,0.012170075814130977,2022-10-25 14:00:00+00:00,2977.9499999999953,2849.531900456288,2690.0998123699437,0.012928356755486177,0.07499458522850344,0.20347956111459142,0.02011572366674241,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,48895.2,48895.2,16.0,2022-10-25 16:00:00+00:00,2022-10-25 19:00:00+00:00,3055.95,3080.97,0.0,0.0,180,0.008187306729494932,400.32,trailing_stop_loss,2994.84,-0.02,3080.97,-0.005,3000.9499999999953,3096.4499999999953,False,,1.0,False,1666713600000,1666724400000,"[{'amount': 16.0, 'safe_price': 3055.9499999999953, 'ft_order_side': 'buy', 'order_filled_timestamp': 1666713600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 48895.199999999924}, {'amount': 16.0, 'safe_price': 3080.97, 'ft_order_side': 'sell', 'order_filled_timestamp': 1666724400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 49295.52}]",0.0,1,2022-10-25 16:00:00+00:00,0.008187306729494932,2022-10-25 16:00:00+00:00,3024.4499999999953,2883.319339220072,2705.6964379003507,0.013691981777088181,0.10909624305542831,0.22079153968798604,0.019985899956027075,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2020_2022
NQ/USD,27093.6,27093.6,8.0,2022-11-15 14:00:00+00:00,2022-11-15 14:00:00+00:00,3386.7,3318.97,0.0,0.0,0,-0.019998818909262733,-541.84,stop_loss,3318.97,-0.02,3318.97,-0.02,3286.1999999999953,3386.7,False,,1.0,False,1668520800000,1668520800000,"[{'amount': 8.0, 'safe_price': 3386.6999999999953, 'ft_order_side': 'buy', 'order_filled_timestamp': 1668520800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 27093.599999999962}, {'amount': 8.0, 'safe_price': 3318.97, 'ft_order_side': 'sell', 'order_filled_timestamp': 1668520800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 26551.76}]",0.0,1,2022-11-15 14:00:00+00:00,-0.019998818909262733,2022-11-15 14:00:00+00:00,3343.6999999999953,3179.2854270320886,2920.9086929284204,0.011268526311741928,0.08142110965571892,0.19966274397244588,0.02407372477254898,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2020_2022
