symbol,timeframe,session,event_time,sweep_type,direction,swept_side,sweep_level,reclaim_level,invalidation_level,continuation_trigger_level,wick_body_ratio,reclaim_speed_bars,continuation_confirmed,reversal_confirmed,near_pd_array,pd_array_type,mss_or_cisd_confirmed,displacement_confirmed,regime_bucket,provider_provenance,evidence_source,confidence,fail_closed_reason,confirmation_role,actionable
YM,5m,provider_native,2026-05-07T13:40:00+00:00,true_sweep,bullish,sell_side_liquidity,50044.0,50044.0,50040.0,50140.0,0.8696,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T13:55:00+00:00,true_sweep,bullish,sell_side_liquidity,49971.0,49971.0,49957.0,50009.0,2.1818,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T14:15:00+00:00,true_sweep,bullish,sell_side_liquidity,49904.0,49904.0,49878.0,49936.0,16.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T16:20:00+00:00,true_sweep,bullish,sell_side_liquidity,49815.0,49815.0,49806.0,49838.0,0.7143,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T16:55:00+00:00,true_sweep,bullish,sell_side_liquidity,49724.0,49724.0,49719.0,49755.0,0.6667,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T17:00:00+00:00,true_sweep,bullish,sell_side_liquidity,49719.0,49719.0,49703.0,49746.0,3.2222,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T17:30:00+00:00,true_sweep,bullish,sell_side_liquidity,49629.0,49629.0,49620.0,49676.0,5.125,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T17:50:00+00:00,true_sweep,bullish,sell_side_liquidity,49620.0,49620.0,49600.0,49653.0,8.2,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T18:45:00+00:00,true_sweep,bullish,sell_side_liquidity,49600.0,49600.0,49581.0,49648.0,22.5,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-07T22:00:00+00:00,true_sweep,bullish,sell_side_liquidity,49630.0,49630.0,49582.0,49675.0,0.3953,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T01:05:00+00:00,true_sweep,bearish,buy_side_liquidity,49771.0,49771.0,49774.0,49753.0,2.3333,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T02:35:00+00:00,true_sweep,bullish,sell_side_liquidity,49721.0,49721.0,49701.0,49762.0,0.8485,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T02:50:00+00:00,true_sweep,bearish,buy_side_liquidity,49780.0,49780.0,49784.0,49772.0,0.8,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T06:10:00+00:00,true_sweep,bearish,buy_side_liquidity,49788.0,49788.0,49789.0,49781.0,1.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T07:15:00+00:00,true_sweep,bullish,sell_side_liquidity,49740.0,49740.0,49733.0,49757.0,1.1818,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T08:40:00+00:00,true_sweep,bearish,buy_side_liquidity,49807.0,49807.0,49811.0,49796.0,6.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T08:45:00+00:00,true_sweep,bearish,buy_side_liquidity,49811.0,49811.0,49818.0,49789.0,15000000000.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T09:25:00+00:00,true_sweep,bearish,buy_side_liquidity,49871.0,49871.0,49874.0,49852.0,0.75,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T11:10:00+00:00,true_sweep,bearish,buy_side_liquidity,49868.0,49868.0,49872.0,49849.0,0.2667,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T12:35:00+00:00,true_sweep,bearish,buy_side_liquidity,49937.0,49937.0,49958.0,49906.0,1.1304,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T12:55:00+00:00,true_sweep,bullish,sell_side_liquidity,49831.0,49831.0,49825.0,49891.0,0.7568,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T13:40:00+00:00,true_sweep,bullish,sell_side_liquidity,49756.0,49756.0,49736.0,49817.0,1.3333,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T14:10:00+00:00,true_sweep,bullish,sell_side_liquidity,49736.0,49736.0,49726.0,49792.0,0.9355,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T15:15:00+00:00,true_sweep,bullish,sell_side_liquidity,49691.0,49691.0,49677.0,49708.0,6.25,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T15:25:00+00:00,true_sweep,bullish,sell_side_liquidity,49677.0,49677.0,49671.0,49704.0,1.6667,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T15:30:00+00:00,true_sweep,bullish,sell_side_liquidity,49671.0,49671.0,49669.0,49731.0,1.1786,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T17:00:00+00:00,true_sweep,bullish,sell_side_liquidity,49659.0,49659.0,49655.0,49684.0,0.1304,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T18:00:00+00:00,true_sweep,bearish,buy_side_liquidity,49747.0,49747.0,49761.0,49698.0,3.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T18:55:00+00:00,true_sweep,bullish,sell_side_liquidity,49595.0,49595.0,49585.0,49624.0,1.4615,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T20:40:00+00:00,true_sweep,bearish,buy_side_liquidity,49723.0,49723.0,49725.0,49715.0,0.4286,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-08T20:55:00+00:00,true_sweep,bearish,buy_side_liquidity,49744.0,49744.0,49751.0,49691.0,0.1321,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T00:20:00+00:00,true_sweep,bullish,sell_side_liquidity,49512.0,49512.0,49504.0,49525.0,5.3333,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T00:50:00+00:00,true_sweep,bullish,sell_side_liquidity,49504.0,49504.0,49479.0,49526.0,7.0,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T02:30:00+00:00,true_sweep,bearish,buy_side_liquidity,49582.0,49582.0,49584.0,49567.0,0.1667,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T05:35:00+00:00,true_sweep,bearish,buy_side_liquidity,49607.0,49607.0,49608.0,49595.0,0.3333,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T05:50:00+00:00,true_sweep,bearish,buy_side_liquidity,49608.0,49608.0,49610.0,49596.0,0.625,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T06:10:00+00:00,true_sweep,bearish,buy_side_liquidity,49614.0,49614.0,49619.0,49610.0,7000000000.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T07:00:00+00:00,true_sweep,bearish,buy_side_liquidity,49639.0,49639.0,49643.0,49627.0,1.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T07:10:00+00:00,true_sweep,bearish,buy_side_liquidity,49643.0,49643.0,49652.0,49622.0,0.5789,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T08:05:00+00:00,true_sweep,bearish,buy_side_liquidity,49652.0,49652.0,49658.0,49632.0,25000000000.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T08:20:00+00:00,true_sweep,bearish,buy_side_liquidity,49702.0,49702.0,49705.0,49680.0,2.6667,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T08:35:00+00:00,true_sweep,bearish,buy_side_liquidity,49705.0,49705.0,49707.0,49690.0,2.2,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T09:45:00+00:00,true_sweep,bearish,buy_side_liquidity,49707.0,49707.0,49709.0,49684.0,0.4,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T10:45:00+00:00,true_sweep,bullish,sell_side_liquidity,49661.0,49661.0,49660.0,49680.0,2.3333,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T11:15:00+00:00,true_sweep,bullish,sell_side_liquidity,49624.0,49624.0,49619.0,49638.0,4.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T13:30:00+00:00,true_sweep,bearish,buy_side_liquidity,49699.0,49699.0,49746.0,49620.0,1.7317,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T13:40:00+00:00,true_sweep,bullish,sell_side_liquidity,49588.0,49588.0,49562.0,49635.0,0.8205,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T14:25:00+00:00,true_sweep,bearish,buy_side_liquidity,49806.0,49806.0,49813.0,49757.0,0.6207,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T16:40:00+00:00,true_sweep,bullish,sell_side_liquidity,49672.0,49672.0,49660.0,49750.0,1.3636,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T17:35:00+00:00,true_sweep,bearish,buy_side_liquidity,49806.0,49806.0,49810.0,49779.0,6.0,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T17:45:00+00:00,true_sweep,bearish,buy_side_liquidity,49831.0,49831.0,49839.0,49812.0,0.8,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T19:05:00+00:00,true_sweep,bullish,sell_side_liquidity,49694.0,49694.0,49691.0,49717.0,0.5833,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T22:20:00+00:00,true_sweep,bearish,buy_side_liquidity,49837.0,49837.0,49838.0,49827.0,4000000000.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T23:45:00+00:00,true_sweep,bullish,sell_side_liquidity,49806.0,49806.0,49803.0,49809.0,6000000000.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-11T23:55:00+00:00,true_sweep,bullish,sell_side_liquidity,49795.0,49795.0,49793.0,49807.0,0.2727,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-12T00:10:00+00:00,true_sweep,bullish,sell_side_liquidity,49783.0,49783.0,49781.0,49788.0,1.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-12T00:15:00+00:00,true_sweep,bullish,sell_side_liquidity,49781.0,49781.0,49778.0,49789.0,5.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-12T00:50:00+00:00,true_sweep,bullish,sell_side_liquidity,49755.0,49755.0,49749.0,49758.0,0.8,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-12T01:15:00+00:00,true_sweep,bullish,sell_side_liquidity,49749.0,49749.0,49746.0,49768.0,0.5714,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-12T01:35:00+00:00,true_sweep,bullish,sell_side_liquidity,49739.0,49739.0,49736.0,49750.0,0.6667,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-12T05:15:00+00:00,true_sweep,bullish,sell_side_liquidity,49755.0,49755.0,49752.0,49761.0,2.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
YM,5m,provider_native,2026-05-12T05:55:00+00:00,true_sweep,bearish,buy_side_liquidity,49793.0,49793.0,49794.0,49777.0,4.6667,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_YM_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
