schema_version,run_id,accepted_regime_id,source_recipe,sibling_recipe,source_trade_id,source_market,source_timeframe,source_year_fold,parent_regime_root,child_regime_hypothesis,child_child_or_profit_factor,profit_factor_leaf,source_branch_path,sibling_branch_path,source_allowed_action,sibling_allowed_action,suppression_rule,current_execution_tree_branch,current_market_context,current_execution_readiness,current_execution_readiness_floor,trade_taken,replay_outcome,replay_profit_ratio_net,source_profit_ratio_net,nursery_status,promotion_allowed
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLU/USD:1d:2711,XLU/USD,1d,2010,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.00216958799967255,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLU/USD:1d:2920,XLU/USD,1d,2011,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.030757839327038395,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLU/USD:1d:2933,XLU/USD,1d,2011,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.018419821832526172,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLU/USD:1d:2969,XLU/USD,1d,2011,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.005847925530860287,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLU/USD:1d:2978,XLU/USD,1d,2011,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.005736542103424936,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLU/USD:1d:5079,XLU/USD,1d,2020,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.048600000000000046,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLU/USD:1d:5088,XLU/USD,1d,2020,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.1194000000000001,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLU/USD:1d:5749,XLU/USD,1d,2022,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.023864122524410437,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:329,XLV/USD,1d,2001,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.01595509951853329,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:473,XLV/USD,1d,2001,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.017692570067893088,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:502,XLV/USD,1d,2002,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.022684735064514915,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:547,XLV/USD,1d,2002,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.017440935254742374,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:645,XLV/USD,1d,2002,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.048600000000000046,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:654,XLV/USD,1d,2002,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.04676880560632461,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:698,XLV/USD,1d,2002,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.005694540267733927,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:707,XLV/USD,1d,2002,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.026218893756738183,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:716,XLV/USD,1d,2002,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.00228160339215815,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:731,XLV/USD,1d,2002,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.011897249632704842,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:806,XLV/USD,1d,2003,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.004886282813276677,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:815,XLV/USD,1d,2003,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.01409396653772239,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:1167,XLV/USD,1d,2004,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.016072453114105146,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:1179,XLV/USD,1d,2004,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.02470838584092967,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:1215,XLV/USD,1d,2004,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.01659291610187068,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:2223,XLV/USD,1d,2008,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,-0.048600000000000046,incubation_only,false
board-b-crisis-crowded-suppression-full-replay/v1,20260511T235747+0800-codex-board-b-crisis-crowded-suppression-full-replay-v1,BoardA_regime_factor_consumer_map_MainRegimeV2_roots_plus_scoped_manipulation,SourceRootStopCarryLongHorizonV1,CrisisCrowdedSuppressionSiblingV1,SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12:XLV/USD:1d:2237,XLV/USD,1d,2008,Crisis,CrisisReliefCarry,BlockCrowdedSuppression,SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,Crisis -> CrisisReliefCarry -> StopManagedPanicRecovery -> SourceRootStopCarryLongHorizonV1:crisis_carry_h8_sl048_tp12,Crisis -> CrisisReliefCarry -> BlockCrowdedSuppression -> SourceRootStopCarryLongHorizonV1:crisis_carry_no_trade_when_block_crowded_v1,long_relief_research_only_until_closed_loop_passes,no_trade,execution_tree_branch=block_crowded OR execution_readiness<0.45 OR live_context=RangeConsolidation/WideRange,block_crowded,RangeConsolidation/WideRange,0.4433,0.45,false,not_followed,0.0,0.04636600121675365,incubation_only,false
