schema_version,run_id,recipe_id,stratum_id,stratum_desc,parent_regime_root,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,positive_rows,control_rows,monthly_folds,positive_mean_net,control_mean_net,positive_minus_control_net,positive_lcb_5pct,positive_minus_control_lcb_5pct,fold_positive_rate_absolute,fold_positive_rate_vs_control,roundtrip_cost,gate_result
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_long:24h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,24h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,295,11,0.0006575947122577185,-0.014403280416329507,0.015060875128587226,-0.006480174810593003,0.006476732469158891,0.2727272727272727,0.7272727272727273,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_long:36h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,36h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,314,296,11,0.009331011094294094,-0.016679949829075877,0.02601096092336997,0.00048722184110670114,0.015389891073873726,0.36363636363636365,0.5454545454545454,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_long:48h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,48h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,296,11,0.012544265763981861,-0.01556293890989767,0.028107204673879532,0.0031777791790634138,0.016886263767403518,0.45454545454545453,0.6363636363636364,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_fold_positive_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:1h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,1h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,317,296,11,0.001093077222487161,0.0001126032671671625,0.0009804739553199986,-0.001385050325492789,-0.0019777804031022384,0.5454545454545454,0.5454545454545454,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:2h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,2h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,317,296,11,0.0017444330801377798,0.0011175039970919185,0.0006269290830458612,-0.0008972471348655171,-0.0025582953127076665,0.5454545454545454,0.45454545454545453,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:3h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,3h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,296,11,0.0011349393745264814,0.0018334952357831177,-0.0006985558612566363,-0.0017536799474230488,-0.004257197472060801,0.45454545454545453,0.45454545454545453,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:4h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,4h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,296,11,0.0008870093921420286,0.0042844646666780365,-0.003397455274536008,-0.002461567997099982,-0.0072714413106573315,0.6363636363636364,0.45454545454545453,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:6h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,6h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,315,296,11,0.0007300372577202427,0.003702575844306797,-0.002972538586586554,-0.0034290680488145526,-0.007808332237243244,0.6363636363636364,0.45454545454545453,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:8h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,8h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,315,296,11,0.0004799632069685203,0.00405934708024179,-0.00357938387327327,-0.0036981906573467817,-0.008665949387626128,0.6363636363636364,0.45454545454545453,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:12h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,12h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,315,296,11,-0.0009847200886054627,0.00489501637653051,-0.005879736465135973,-0.005650801121899058,-0.011672538250451467,0.45454545454545453,0.36363636363636365,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:18h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,18h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,314,296,11,-0.0011682769980504955,0.0049294478576975085,-0.006097724855748004,-0.007199783630897882,-0.013849447133958057,0.5454545454545454,0.36363636363636365,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:24h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,24h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,295,11,-0.0036575947122577204,0.011403280416329506,-0.015060875128587226,-0.010795364235108441,-0.02364501778801556,0.5454545454545454,0.2727272727272727,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:36h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,36h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,314,296,11,-0.012331011094294096,0.013679949829075876,-0.02601096092336997,-0.02117480034748149,-0.03663203077286621,0.6363636363636364,0.45454545454545453,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:event_short:48h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,48h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,296,11,-0.015544265763981862,0.012562938909897667,-0.02810720467387953,-0.02491075234890031,-0.03932814558035554,0.5454545454545454,0.36363636363636365,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:1h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,1h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,317,296,11,-0.0025930772224871616,-0.0016126032671671627,-0.0009804739553199988,-0.005071204770467111,-0.003938728313742236,0.36363636363636365,0.45454545454545453,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:2h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,2h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,317,296,11,-0.0032444330801377802,-0.0026175039970919188,-0.0006269290830458614,-0.005886113295141077,-0.003812153478799389,0.36363636363636365,0.5454545454545454,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:3h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,3h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,296,11,-0.002634939374526482,-0.003333495235783118,0.0006985558612566359,-0.005523558696476012,-0.002860085749547529,0.45454545454545453,0.5454545454545454,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:4h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,4h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,296,11,-0.002387009392142029,-0.005784464666678037,0.003397455274536008,-0.00573558678138404,-0.0004765307615853154,0.2727272727272727,0.5454545454545454,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:6h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,6h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,315,296,11,-0.0022300372577202434,-0.005202575844306797,0.002972538586586554,-0.006389142564255039,-0.0018632550640701358,0.2727272727272727,0.5454545454545454,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:8h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,8h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,315,296,11,-0.0019799632069685213,-0.005559347080241791,0.0035793838732732695,-0.006158117071283824,-0.001507181641079588,0.18181818181818182,0.5454545454545454,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:12h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,12h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,315,296,11,-0.0005152799113945382,-0.006395016376530511,0.005879736465135972,-0.005181360944688134,8.693467982047887e-05,0.45454545454545453,0.6363636363636364,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:18h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,18h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,314,296,11,-0.0003317230019495053,-0.00642944785769751,0.006097724855748004,-0.006363229634796892,-0.001653997422462048,0.45454545454545453,0.6363636363636364,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_specificity_lcb_nonpositive
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:24h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,24h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,295,11,0.0021575947122577195,-0.012903280416329507,0.015060875128587226,-0.004980174810593002,0.006476732469158891,0.2727272727272727,0.7272727272727273,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:36h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,36h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,314,296,11,0.010831011094294095,-0.015179949829075877,0.02601096092336997,0.0019872218411067025,0.015389891073873726,0.36363636363636365,0.5454545454545454,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_omg,OMG/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_omg,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_omg:cooldown_relative:48h,Manipulation(scoped) -> TelegramPumpEvent -> coin_omg -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,48h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,316,296,11,0.01404426576398186,-0.014062938909897668,0.02810720467387953,0.004677779179063413,0.016886263767403514,0.45454545454545453,0.6363636363636364,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_storj,STORJ/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_storj,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_storj:event_long:1h,Manipulation(scoped) -> TelegramPumpEvent -> coin_storj -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,1h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,304,298,9,-0.004521750082712476,-0.0019570093674513445,-0.002564740715261132,-0.006843395144470186,-0.0059593114018266224,0.4444444444444444,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_storj,STORJ/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_storj,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_storj:event_long:2h,Manipulation(scoped) -> TelegramPumpEvent -> coin_storj -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,2h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,302,296,9,-0.003327411544558917,-0.0017956174485435836,-0.0015317940960153332,-0.0063308801917042285,-0.005567331659773868,0.5555555555555556,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_storj,STORJ/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_storj,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_storj:event_long:3h,Manipulation(scoped) -> TelegramPumpEvent -> coin_storj -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,3h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,302,298,9,-0.0002848912155116256,-0.002723809878531539,0.0024389186630199133,-0.004062194053078441,-0.0025004986085731063,0.5555555555555556,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
