label_window_id,source_type,provider,instrument,market_context,timeframe,root,start_date,end_date,date_granularity,source_id,source_native_scope,crosswalk_layer,crosswalk_decision,scope_tier,confidence_gate_ref,status,notes
source-window-crosswalk-v1-0001-bull-2002-10-09-2007-10-09,source_window_crosswalk,yfinance,^GSPC,sp500_index,1m,Bull,2002-10-09,2007-10-09,day,yardeni_sp500_bull_bear_tables_2024,S&P 500,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,same_underlying_calendar_window,not_calibrated_source_label_slot_only,materialized_source_window_label,same_underlying; calendar-date window membership projected to target bars; no trade usability claimed.
sideways-SPY-1d-2023-09-12-2023-09-13,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2023-09-12,2023-09-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=2; test=0
sideways-SPY-1d-2023-09-18-2023-09-18,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2023-09-18,2023-09-18,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=1; test=0
sideways-SPY-1d-2023-09-21-2023-09-25,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2023-09-21,2023-09-25,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=0; calibration=3; test=0
sideways-SPY-1d-2024-04-30-2024-05-01,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2024-04-30,2024-05-01,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=0; test=2
sideways-SPY-1d-2025-02-07-2025-02-12,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2025-02-07,2025-02-12,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=0; calibration=0; test=4
sideways-SPY-1d-2025-02-21-2025-02-28,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2025-02-21,2025-02-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=0; calibration=0; test=6
sideways-SPY-1d-2025-12-16-2025-12-17,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2025-12-16,2025-12-17,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=0; test=2
sideways-SPY-1d-2025-12-31-2025-12-31,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2025-12-31,2025-12-31,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-SPY-1d-2026-02-26-2026-03-12,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2026-02-26,2026-03-12,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=11; train=0; calibration=0; test=11
sideways-SPY-1d-2026-03-16-2026-03-18,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1d,Sideways,2026-03-16,2026-03-18,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=0; calibration=0; test=3
sideways-SPY-1w-2015-07-02-2015-07-02,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2015-07-02,2015-07-02,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-SPY-1w-2015-07-30-2015-08-13,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2015-07-30,2015-08-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-SPY-1w-2015-09-03-2015-09-10,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2015-09-03,2015-09-10,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-SPY-1w-2015-10-01-2015-10-01,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2015-10-01,2015-10-01,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-SPY-1w-2015-10-15-2015-12-31,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2015-10-15,2015-12-31,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=12; train=12; calibration=0; test=0
sideways-SPY-1w-2016-10-06-2016-10-27,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2016-10-06,2016-10-27,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=4; calibration=0; test=0
sideways-SPY-1w-2017-08-24-2017-08-24,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2017-08-24,2017-08-24,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-SPY-1w-2018-04-26-2018-04-26,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2018-04-26,2018-04-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-SPY-1w-2018-06-21-2018-07-26,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2018-06-21,2018-07-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-SPY-1w-2018-10-25-2018-10-25,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2018-10-25,2018-10-25,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-SPY-1w-2018-11-08-2018-12-06,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2018-11-08,2018-12-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=5; train=5; calibration=0; test=0
sideways-SPY-1w-2019-09-26-2019-10-03,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2019-09-26,2019-10-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-SPY-1w-2019-10-17-2019-10-17,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2019-10-17,2019-10-17,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-SPY-1w-2022-01-20-2022-01-20,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2022-01-20,2022-01-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=1; test=0
sideways-SPY-1w-2022-02-03-2022-02-10,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2022-02-03,2022-02-10,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=2; test=0
sideways-SPY-1w-2023-05-18-2023-05-25,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2023-05-18,2023-05-25,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=2; test=0
sideways-SPY-1w-2025-03-06-2025-03-27,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2025-03-06,2025-03-27,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=0; calibration=0; test=4
sideways-SPY-1w-2026-03-12-2026-04-02,sideways_scoped_dated_window,yfinance_cache,SPY,equity_etf,1w,Sideways,2026-03-12,2026-04-02,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=0; calibration=0; test=4
sideways-TLT-1d-2015-07-28-2015-07-30,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2015-07-28,2015-07-30,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-TLT-1d-2015-10-20-2015-10-20,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2015-10-20,2015-10-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1d-2015-10-23-2015-11-03,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2015-10-23,2015-11-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=8; train=8; calibration=0; test=0
sideways-TLT-1d-2015-11-19-2015-12-01,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2015-11-19,2015-12-01,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=8; train=8; calibration=0; test=0
sideways-TLT-1d-2015-12-03-2015-12-08,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2015-12-03,2015-12-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=4; calibration=0; test=0
sideways-TLT-1d-2015-12-14-2015-12-28,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2015-12-14,2015-12-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=10; calibration=0; test=0
sideways-TLT-1d-2015-12-30-2016-01-14,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2015-12-30,2016-01-14,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=11; train=11; calibration=0; test=0
sideways-TLT-1d-2016-04-25-2016-05-31,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2016-04-25,2016-05-31,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=26; train=26; calibration=0; test=0
sideways-TLT-1d-2016-06-02-2016-06-02,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2016-06-02,2016-06-02,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1d-2017-02-08-2017-02-13,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-02-08,2017-02-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=4; calibration=0; test=0
sideways-TLT-1d-2017-02-15-2017-03-20,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-02-15,2017-03-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=23; train=23; calibration=0; test=0
sideways-TLT-1d-2017-03-28-2017-03-28,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-03-28,2017-03-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1d-2017-03-30-2017-04-12,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-03-30,2017-04-12,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=10; calibration=0; test=0
sideways-TLT-1d-2017-08-15-2017-08-15,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-08-15,2017-08-15,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1d-2017-08-28-2017-08-28,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-08-28,2017-08-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1d-2017-09-11-2017-11-28,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-09-11,2017-11-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=56; train=56; calibration=0; test=0
sideways-TLT-1d-2017-11-30-2017-12-13,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-11-30,2017-12-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=10; calibration=0; test=0
sideways-TLT-1d-2017-12-18-2017-12-26,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2017-12-18,2017-12-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-TLT-1d-2018-01-02-2018-01-02,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-01-02,2018-01-02,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1d-2018-01-05-2018-01-31,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-01-05,2018-01-31,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=18; train=18; calibration=0; test=0
sideways-TLT-1d-2018-04-16-2018-04-18,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-04-16,2018-04-18,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-TLT-1d-2018-04-30-2018-05-25,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-04-30,2018-05-25,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=20; train=20; calibration=0; test=0
sideways-TLT-1d-2018-06-04-2018-06-04,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-06-04,2018-06-04,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1d-2018-06-06-2018-06-28,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-06-06,2018-06-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=17; train=17; calibration=0; test=0
sideways-TLT-1d-2018-07-02-2018-07-12,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-07-02,2018-07-12,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=8; train=8; calibration=0; test=0
sideways-TLT-1d-2018-07-23-2018-08-08,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-07-23,2018-08-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=13; train=13; calibration=0; test=0
