source_run,row_id,root,provider,instrument,market_context,timeframe,source_id,evidence_type,materialization_status,date_granularity,crosswalk_layer,crosswalk_decision,confidence_gate_reference,quarantine_reason,native_subhour_eligible
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0043-window-02,Bull,yfinance,ES=F,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0043-window-03,Bull,yfinance,ES=F,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0043-window-04,Bull,yfinance,ES=F,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0044-window-01,Bear,yfinance,ES=F,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0044-window-02,Bear,yfinance,ES=F,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0044-window-03,Bear,yfinance,ES=F,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0044-window-04,Bear,yfinance,ES=F,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0045-window-01,Crisis,yfinance,ES=F,sp500_tradable_proxy,1m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0045-window-02,Crisis,yfinance,ES=F,sp500_tradable_proxy,1m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0045-window-03,Crisis,yfinance,ES=F,sp500_tradable_proxy,1m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0046-window-01,Bull,yfinance,ES=F,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0046-window-02,Bull,yfinance,ES=F,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0046-window-03,Bull,yfinance,ES=F,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0046-window-04,Bull,yfinance,ES=F,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0047-window-01,Bear,yfinance,ES=F,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0047-window-02,Bear,yfinance,ES=F,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0047-window-03,Bear,yfinance,ES=F,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0047-window-04,Bear,yfinance,ES=F,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0048-window-01,Crisis,yfinance,ES=F,sp500_tradable_proxy,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0048-window-02,Crisis,yfinance,ES=F,sp500_tradable_proxy,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0048-window-03,Crisis,yfinance,ES=F,sp500_tradable_proxy,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0049-window-01,Bull,yfinance,ES=F,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0049-window-02,Bull,yfinance,ES=F,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0049-window-03,Bull,yfinance,ES=F,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0049-window-04,Bull,yfinance,ES=F,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0050-window-01,Bear,yfinance,ES=F,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0050-window-02,Bear,yfinance,ES=F,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0050-window-03,Bear,yfinance,ES=F,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0050-window-04,Bear,yfinance,ES=F,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0051-window-01,Crisis,yfinance,ES=F,sp500_tradable_proxy,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0051-window-02,Crisis,yfinance,ES=F,sp500_tradable_proxy,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0051-window-03,Crisis,yfinance,ES=F,sp500_tradable_proxy,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0052-window-01,Bull,yfinance,ES=F,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0052-window-02,Bull,yfinance,ES=F,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0052-window-03,Bull,yfinance,ES=F,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0052-window-04,Bull,yfinance,ES=F,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0053-window-01,Bear,yfinance,ES=F,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0053-window-02,Bear,yfinance,ES=F,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0053-window-03,Bear,yfinance,ES=F,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0053-window-04,Bear,yfinance,ES=F,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0054-window-01,Crisis,yfinance,ES=F,sp500_tradable_proxy,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0054-window-02,Crisis,yfinance,ES=F,sp500_tradable_proxy,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0054-window-03,Crisis,yfinance,ES=F,sp500_tradable_proxy,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
