path,size_bytes,mtime_epoch,decision
/private/tmp/ict-engine-source-label-equivalence-reconstruction-v1/staging/source_label_equivalence_provenance.json,3365,1778519358,context_only_not_valid_unlock
/private/tmp/ict-engine-source-label-equivalence-reconstruction-v1/staging/source_label_equivalence_rows.csv,148968262,1778519357,context_only_not_valid_unlock
/private/tmp/ict-engine-source-label-reconstruction-nifty-preflight-v1/behavior_regime_predictions.csv,373941,1778518844,context_only_not_valid_unlock
/private/tmp/ict-engine-source-label-reconstruction-nifty-preflight-v1/dataset-metadata.json,3688,1778518836,context_only_not_valid_unlock
/private/tmp/ict-engine-source-label-reconstruction-nifty-preflight-v1/final_features_matrix.csv,2561196,1778518844,context_only_not_valid_unlock
/private/tmp/ict-engine-source-label-reconstruction-nifty-preflight-v1/regime_timeline_history.csv,1401545,1778518844,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-autoquant-local-readonly/.tmp3QjulH/jupyterlab/static/1991.84fc123d7cfe8ae2948e.js,475,1778535971,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-autoquant-local-readonly/.tmpIAsWdc/notebook/static/1911.cfe3314fd3a9b879389c.js,287800,1778535938,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-autoquant-local-readonly/.tmpIAsWdc/notebook/static/1911.cfe3314fd3a9b879389c.js.map,354380,1778535941,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-autoquant-local-readonly/archive-v0/S4E9duejSpzuln5eoXnEQ/freqtrade/enums/rpcmessagetype.py,970,1778535904,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-hgb-screen/archive-v0/eEGU9AdCFeXH5VIWws-zq/threadpoolctl-3.6.0.dist-info/METADATA,13843,1778534416,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-hgb-screen/archive-v0/eEGU9AdCFeXH5VIWws-zq/threadpoolctl-3.6.0.dist-info/RECORD,402,1778534416,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-hgb-screen/archive-v0/eEGU9AdCFeXH5VIWws-zq/threadpoolctl-3.6.0.dist-info/WHEEL,82,1778534416,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-hgb-screen/archive-v0/eEGU9AdCFeXH5VIWws-zq/threadpoolctl-3.6.0.dist-info/licenses/LICENSE,1507,1778534416,context_only_not_valid_unlock
/private/tmp/ict-engine-uv-cache-hgb-screen/archive-v0/eEGU9AdCFeXH5VIWws-zq/threadpoolctl.py,50722,1778534416,context_only_not_valid_unlock
/private/tmp/ict-oystacher-govinfo-vB0tdv/govinfo_doc1.pdf,556530,1778516258,context_only_not_valid_unlock
/private/tmp/ict-oystacher-govinfo-yAc5hD/govinfo_doc1.pdf,556530,1778516279,context_only_not_valid_unlock
/private/tmp/ict-oystacher-govinfo-yAc5hD/govinfo_doc1.txt,271777,1778516297,context_only_not_valid_unlock
/private/tmp/oystacher_policy_jsoncheck,19332,1778517369,context_only_not_valid_unlock
/private/tmp/r6_oystacher_approval_decision_package_v1.json.valid,7249,1778517559,context_only_not_valid_unlock
/private/tmp/r6_oystacher_approval_template_v1.json.valid,1011,1778517559,context_only_not_valid_unlock
/private/tmp/r6_oystacher_canonical_merge_preflight_v1.final.jsoncheck,16248,1778517418,context_only_not_valid_unlock
/private/tmp/r6_oystacher_canonical_merge_preflight_v1.jsoncheck,16248,1778517316,context_only_not_valid_unlock
/private/tmp/r6_oystacher_local_control_path_disposition_v1.rerun.out,1315,1778517588,context_only_not_valid_unlock
/private/tmp/r6_oystacher_rerun.out,0,1778514781,context_only_not_valid_unlock
/private/tmp/source_label_confidence_gap_decomposition_v1_json_check.out,4247,1778519907,context_only_not_valid_unlock
/private/tmp/source_label_equivalence_confidence_calibration_v1.json.check,23528,1778537829,context_only_not_valid_unlock
/private/tmp/source_label_histgb_confidence_screen_v1.json.check,4708,1778531913,context_only_not_valid_unlock
/private/tmp/source_label_predictive_confidence_screen_v1.json.check,4350,1778531103,context_only_not_valid_unlock
/private/tmp/source_label_rule_miner_incomplete_readback_v1.json.check,1612,1778532472,context_only_not_valid_unlock
/private/tmp/v69_r3_r5_source_label_current_readback.valid,5554,1778518185,context_only_not_valid_unlock
/tmp/20260512T000803-codex-r6-jpm-cbot-treasury-control-uplift-v1.staging/positive_spoofing_layering_rows.csv,62121,1778515915,context_only_not_valid_unlock
/tmp/cboe_cfe_futures_trades.html,54399,1778535688,context_only_not_valid_unlock
/tmp/cboe_futures_pitch.html,53675,1778535929,context_only_not_valid_unlock
/tmp/cboe_mdr_quotes_trades.html,51137,1778535660,context_only_not_valid_unlock
/tmp/cfe_futures_trades_sample_226.zip,1064511,1778535649,context_only_not_valid_unlock
/tmp/courtlistener_oystacher_docket_exact.json,58,1778516391,context_only_not_valid_unlock
/tmp/courtlistener_oystacher_dockets.json,58,1778516391,context_only_not_valid_unlock
/tmp/ict-cme-datamine-page.html,602,1778518761,context_only_not_valid_unlock
/tmp/ict-engine-board-a-public-source-candidate-sweep-20260512T063117+0800/mafaq/stock_market_regimes_2000_2026.csv,37155794,1769883931,context_only_not_valid_unlock
/tmp/ict-engine-board-a-public-source-candidate-sweep-20260512T063217+0800/kaggle/kaggle_stock_market_regimes_20002026/stock_market_regimes_2000_2026.csv,37155794,1769883931,context_only_not_valid_unlock
/tmp/ict-engine-board-a-r5-kaggle-stock-regimes-recency-redownload-v1/stock_market_regimes_2000_2026.csv,37155794,1769883931,context_only_not_valid_unlock
/tmp/ict-engine-cboe-futures-market-data-headers.txt,1174,1778518047,context_only_not_valid_unlock
/tmp/ict-engine-cboe-futures-market-data.html,608422,1778518048,context_only_not_valid_unlock
/tmp/ict-engine-cboe-oof-headers.txt,1878,1778518046,context_only_not_valid_unlock
/tmp/ict-engine-cboe-oof.html,377477,1778518047,context_only_not_valid_unlock
/tmp/ict-engine-cfe-sample-inspect-20260512T064415+0800/Cboe_CFE_Trades_RTH_20221101.csv,9312993,1667312120,context_only_not_valid_unlock
/tmp/ict-engine-cftc-oystacher-order.pdf,147602,1778517960,context_only_not_valid_unlock
/tmp/ict-engine-cme-datamine-headers.txt,4641,1778517853,context_only_not_valid_unlock
/tmp/ict-engine-cme-datamine.html,602,1778517853,context_only_not_valid_unlock
/tmp/ict-engine-cme-mbo-headers.txt,4641,1778517853,context_only_not_valid_unlock
/tmp/ict-engine-cme-mbo.html,602,1778517853,context_only_not_valid_unlock
