provider,instrument,timeframe,root,missing_or_rejected_reason,candidate_source_ticker_rejected_or_missing,candidate_source_relation,required_label_source,forbidden_proxy_sources,post_axiswise_disposition,post_axiswise_reason,required_next_artifact,attack_bucket,candidate_source_ticker,acceptance_state
yfinance,^GSPC,30m,Sideways,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^GSPC,30m,Crisis,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^NDX,30m,Bull,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,30m,Bear,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,30m,Sideways,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,30m,Crisis,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^VIX,30m,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,30m,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,30m,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,30m,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,1h,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,1h,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,1h,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,1h,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,DIA,1h,Bull,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,DIA,1h,Bear,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,DIA,1h,Sideways,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,DIA,1h,Crisis,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,ES=F,1h,Bull,missing_intraday_or_monthly_source_label,,index_future_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,ES=F,1h,Bear,missing_intraday_or_monthly_source_label,,index_future_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,ES=F,1h,Sideways,missing_intraday_or_monthly_source_label,,index_future_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,ES=F,1h,Crisis,missing_intraday_or_monthly_source_label,,index_future_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,GC=F,1h,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GC=F,1h,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GC=F,1h,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GC=F,1h,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GLD,1h,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GLD,1h,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GLD,1h,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GLD,1h,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,NQ=F,1h,Bull,missing_intraday_or_monthly_source_label,,nasdaq_future_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,NQ=F,1h,Bear,missing_intraday_or_monthly_source_label,,nasdaq_future_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,NQ=F,1h,Sideways,missing_intraday_or_monthly_source_label,,nasdaq_future_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,NQ=F,1h,Crisis,missing_intraday_or_monthly_source_label,,nasdaq_future_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,QQQ,1h,Bull,missing_intraday_or_monthly_source_label,,nasdaq_etf_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,QQQ,1h,Bear,missing_intraday_or_monthly_source_label,,nasdaq_etf_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,QQQ,1h,Sideways,missing_intraday_or_monthly_source_label,,nasdaq_etf_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,QQQ,1h,Crisis,missing_intraday_or_monthly_source_label,,nasdaq_etf_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,SPY,1h,Bull,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,SPY,1h,Bear,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,SPY,1h,Sideways,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,SPY,1h,Crisis,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,USO,1h,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,1h,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,1h,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,1h,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,YM=F,1h,Bull,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,1h,Bear,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,1h,Sideways,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,1h,Crisis,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,^DJI,1h,Bull,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,1h,Bear,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,1h,Sideways,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,1h,Crisis,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^GSPC,1h,Bull,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^GSPC,1h,Bear,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^GSPC,1h,Sideways,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^GSPC,1h,Crisis,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^NDX,1h,Bull,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,1h,Bear,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,1h,Sideways,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,1h,Crisis,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^VIX,1h,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,1h,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,1h,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,1h,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,4h,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,4h,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,4h,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,4h,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,DIA,4h,Bull,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,DIA,4h,Bear,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
