window_id,root,source_gate_id,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,gate_calibration_lcb,gate_test_lcb,status
sideways-HYG-1d-2022-02-25-2022-02-28,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2022-02-25,2022-02-28,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-03-28-2023-03-29,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-03-28,2023-03-29,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-04-04-2023-05-16,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-04-04,2023-05-16,30,0,30,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-05-18-2023-06-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-05-18,2023-06-01,10,0,10,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-06-26-2023-07-12,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-06-26,2023-07-12,12,0,12,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-07-14-2023-07-17,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-07-14,2023-07-17,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-07-20-2023-07-21,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-07-20,2023-07-21,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-07-25-2023-07-28,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-07-25,2023-07-28,4,0,4,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-08-02-2023-08-08,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-08-02,2023-08-08,5,0,5,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-08-16-2023-08-18,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-08-16,2023-08-18,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-08-24-2023-08-24,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-08-24,2023-08-24,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-08-28-2023-08-28,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-08-28,2023-08-28,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-08-31-2023-08-31,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-08-31,2023-08-31,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-09-05-2023-10-04,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-09-05,2023-10-04,22,0,22,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-10-09-2023-10-11,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-10-09,2023-10-11,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-10-13-2023-10-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-10-13,2023-10-13,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-10-26-2023-10-27,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-10-26,2023-10-27,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-10-31-2023-11-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-10-31,2023-11-13,10,0,10,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-11-16-2023-11-16,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-11-16,2023-11-16,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2023-11-20-2023-11-28,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2023-11-20,2023-11-28,6,0,6,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-03-12-2024-05-08,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-03-12,2024-05-08,41,0,0,41,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-05-10-2024-05-14,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-05-10,2024-05-14,3,0,0,3,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-05-17-2024-07-05,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-05-17,2024-07-05,33,0,0,33,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-08-05-2024-08-05,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-08-05,2024-08-05,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-11-12-2024-11-12,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-11-12,2024-11-12,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-11-14-2024-11-22,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-11-14,2024-11-22,7,0,0,7,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-11-29-2024-11-29,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-11-29,2024-11-29,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-12-03-2024-12-03,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-12-03,2024-12-03,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2024-12-09-2025-01-21,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2024-12-09,2025-01-21,28,0,0,28,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-01-23-2025-01-23,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-01-23,2025-01-23,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-01-27-2025-01-29,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-01-27,2025-01-29,3,0,0,3,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-02-03-2025-02-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-02-03,2025-02-13,9,0,0,9,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-02-18-2025-03-18,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-02-18,2025-03-18,21,0,0,21,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-03-21-2025-03-21,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-03-21,2025-03-21,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-03-25-2025-04-04,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-03-25,2025-04-04,9,0,0,9,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-04-09-2025-06-04,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-04-09,2025-06-04,39,0,0,39,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-06-06-2025-06-06,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-06-06,2025-06-06,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-06-13-2025-06-20,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-06-13,2025-06-20,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-09-25-2025-09-26,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-09-25,2025-09-26,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-10-09-2025-10-22,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-10-09,2025-10-22,10,0,0,10,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2025-10-29-2026-01-05,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2025-10-29,2026-01-05,46,0,0,46,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2026-01-12-2026-01-12,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2026-01-12,2026-01-12,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2026-01-14-2026-01-29,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2026-01-14,2026-01-29,11,0,0,11,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2026-02-04-2026-02-10,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2026-02-04,2026-02-10,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1d-2026-02-23-2026-05-08,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1d,2026-02-23,2026-05-08,54,0,0,54,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2015-07-02-2015-08-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2015-07-02,2015-08-13,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2015-08-27-2015-09-17,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2015-08-27,2015-09-17,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2015-10-15-2015-10-29,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2015-10-15,2015-10-29,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2016-02-25-2016-05-12,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2016-02-25,2016-05-12,12,12,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2017-02-09-2017-02-09,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2017-02-09,2017-02-09,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2017-03-02-2017-03-02,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2017-03-02,2017-03-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2017-03-16-2017-04-20,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2017-03-16,2017-04-20,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2017-06-15-2017-06-15,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2017-06-15,2017-06-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2017-06-29-2017-07-06,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2017-06-29,2017-07-06,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2017-08-03-2017-09-07,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2017-08-03,2017-09-07,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2017-09-21-2019-03-28,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2017-09-21,2019-03-28,80,80,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2019-08-01-2019-08-08,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2019-08-01,2019-08-08,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2019-09-19-2019-11-14,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2019-09-19,2019-11-14,9,9,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2019-11-28-2020-01-02,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2019-11-28,2020-01-02,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2020-01-16-2020-01-23,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2020-01-16,2020-01-23,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2020-02-20-2020-02-27,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2020-02-20,2020-02-27,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2021-05-06-2021-09-02,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2021-05-06,2021-09-02,18,18,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2021-09-16-2022-02-10,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2021-09-16,2022-02-10,22,16,6,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2022-02-24-2022-02-24,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2022-02-24,2022-02-24,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2022-03-24-2022-03-24,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2022-03-24,2022-03-24,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2022-11-03-2022-12-22,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2022-11-03,2022-12-22,8,0,8,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2023-01-12-2023-03-16,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2023-01-12,2023-03-16,10,0,10,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2023-05-11-2023-06-15,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2023-05-11,2023-06-15,6,0,6,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2023-06-29-2023-08-10,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2023-06-29,2023-08-10,7,0,7,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2023-08-31-2023-08-31,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2023-08-31,2023-08-31,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2023-09-14-2023-11-09,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2023-09-14,2023-11-09,9,0,9,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2024-06-06-2024-07-04,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2024-06-06,2024-07-04,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2024-08-01-2024-08-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2024-08-01,2024-08-01,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2025-02-06-2025-06-05,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2025-02-06,2025-06-05,18,0,0,18,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2025-07-10-2025-07-10,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2025-07-10,2025-07-10,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2025-07-24-2025-07-31,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2025-07-24,2025-07-31,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2025-08-14-2025-08-14,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2025-08-14,2025-08-14,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2025-12-18-2026-01-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2025-12-18,2026-01-01,3,0,0,3,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-HYG-1w-2026-01-15-2026-05-07,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,HYG,equity_etf,1w,2026-01-15,2026-05-07,17,0,0,17,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2015-05-11-2015-05-15,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2015-05-11,2015-05-15,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2015-05-22-2015-06-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2015-05-22,2015-06-01,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2015-06-08-2015-06-09,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2015-06-08,2015-06-09,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2015-06-12-2015-06-18,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2015-06-12,2015-06-18,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2015-07-30-2015-08-06,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2015-07-30,2015-08-06,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
