label_panel_row_id,slot_id,provider,instrument,timeframe,root,source_id,source_native_scope,crosswalk_layer,crosswalk_decision,acceptance_scope,source_start_date,source_end_date,source_date_granularity,materialization_status,provenance_url,notes
source-window-crosswalk-v1-0053-window-01,source-window-crosswalk-v1-0053,yfinance,ES=F,30m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0053-window-02,source-window-crosswalk-v1-0053,yfinance,ES=F,30m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0053-window-03,source-window-crosswalk-v1-0053,yfinance,ES=F,30m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0053-window-04,source-window-crosswalk-v1-0053,yfinance,ES=F,30m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0054-window-01,source-window-crosswalk-v1-0054,yfinance,ES=F,30m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0054-window-02,source-window-crosswalk-v1-0054,yfinance,ES=F,30m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0054-window-03,source-window-crosswalk-v1-0054,yfinance,ES=F,30m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0055-window-01,source-window-crosswalk-v1-0055,yfinance,ES=F,1h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0055-window-02,source-window-crosswalk-v1-0055,yfinance,ES=F,1h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0055-window-03,source-window-crosswalk-v1-0055,yfinance,ES=F,1h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0055-window-04,source-window-crosswalk-v1-0055,yfinance,ES=F,1h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0056-window-01,source-window-crosswalk-v1-0056,yfinance,ES=F,1h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0056-window-02,source-window-crosswalk-v1-0056,yfinance,ES=F,1h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0056-window-03,source-window-crosswalk-v1-0056,yfinance,ES=F,1h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0056-window-04,source-window-crosswalk-v1-0056,yfinance,ES=F,1h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0057-window-01,source-window-crosswalk-v1-0057,yfinance,ES=F,1h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0057-window-02,source-window-crosswalk-v1-0057,yfinance,ES=F,1h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0057-window-03,source-window-crosswalk-v1-0057,yfinance,ES=F,1h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0058-window-01,source-window-crosswalk-v1-0058,yfinance,ES=F,4h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0058-window-02,source-window-crosswalk-v1-0058,yfinance,ES=F,4h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0058-window-03,source-window-crosswalk-v1-0058,yfinance,ES=F,4h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0058-window-04,source-window-crosswalk-v1-0058,yfinance,ES=F,4h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0059-window-01,source-window-crosswalk-v1-0059,yfinance,ES=F,4h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0059-window-02,source-window-crosswalk-v1-0059,yfinance,ES=F,4h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0059-window-03,source-window-crosswalk-v1-0059,yfinance,ES=F,4h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0059-window-04,source-window-crosswalk-v1-0059,yfinance,ES=F,4h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0060-window-01,source-window-crosswalk-v1-0060,yfinance,ES=F,4h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0060-window-02,source-window-crosswalk-v1-0060,yfinance,ES=F,4h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0060-window-03,source-window-crosswalk-v1-0060,yfinance,ES=F,4h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0061-window-01,source-window-crosswalk-v1-0061,yfinance,ES=F,1mo,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0061-window-02,source-window-crosswalk-v1-0061,yfinance,ES=F,1mo,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0061-window-03,source-window-crosswalk-v1-0061,yfinance,ES=F,1mo,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0061-window-04,source-window-crosswalk-v1-0061,yfinance,ES=F,1mo,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0062-window-01,source-window-crosswalk-v1-0062,yfinance,ES=F,1mo,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0062-window-02,source-window-crosswalk-v1-0062,yfinance,ES=F,1mo,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0062-window-03,source-window-crosswalk-v1-0062,yfinance,ES=F,1mo,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0062-window-04,source-window-crosswalk-v1-0062,yfinance,ES=F,1mo,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0063-window-01,source-window-crosswalk-v1-0063,yfinance,ES=F,1mo,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0063-window-02,source-window-crosswalk-v1-0063,yfinance,ES=F,1mo,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0063-window-03,source-window-crosswalk-v1-0063,yfinance,ES=F,1mo,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
