provider,symbol,timeframe,cell_type,root_scope,disposition,reason,data_status,score_status,label_status,runtime_code_changed,thresholds_relaxed,trade_usable
binance_public,SOL,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,SOL,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,BTC,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,ETH,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
bybit_public,SOL,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,BTC,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,ETH,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
kraken_public,SOL,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
polymarket_public,prediction_market_catalog_unmaterialized,provider_catalog,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,classified_telegram_coin_pump_event_present,accepted_overlay,direct_event_label_source_backed; suppress_abstain_cooldown_only,20260511T045102+0800-codex-mehrnoom-telegram-direct-manipulation-gate,not_bar_score,direct_event_label,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,raw_telegram_message_text_gate,blocked_or_diagnostic,below_95_in_strict_raw_message_audit,not_available,not_bar_score,blocked_or_diagnostic,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,twitter_social_aggregate_gate,blocked_or_diagnostic,below_95_in_sparse_social_aggregate_diagnostic,not_available,not_bar_score,blocked_or_diagnostic,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,systemslab_hgb_event_rank_gate,blocked_or_diagnostic,below_95_or_rank_only_event_path,not_available,not_bar_score,blocked_or_diagnostic,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,mendeley_gox_hgb_wash_gate,blocked_or_diagnostic,below_95_or_not_current_direct_event_overlay,not_available,not_bar_score,blocked_or_diagnostic,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,bayi_sequence_gate,blocked_or_diagnostic,below_95_sequence_path,not_available,not_bar_score,blocked_or_diagnostic,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,kaggle_nft_wash_gate,blocked_or_diagnostic,below_95_nft_wash_path,not_available,not_bar_score,blocked_or_diagnostic,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,l2_l3_mbo_order_lifecycle,blocked_or_diagnostic,missing_required_inputs,not_available,not_bar_score,blocked_or_diagnostic,False,False,False
direct_event_source,direct_event_variety,event_window,manipulation_overlay,onchain_direct_event,blocked_or_diagnostic,missing_required_inputs,not_available,not_bar_score,blocked_or_diagnostic,False,False,False
