label_window_id,provider,instrument,timeframe,root,source_type,scope_tier,source_start_date,source_end_date,bar_overlap_count,overlap_first_date,overlap_last_date,overlap_status
sideways-EFA-1d-2019-06-26-2019-06-28,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-06-26,2019-06-28,3,2019-06-26,2019-06-28,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2020-01-31-2020-02-04,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-01-31,2020-02-04,3,2020-01-31,2020-02-04,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2020-02-18-2020-02-18,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-02-18,2020-02-18,1,2020-02-18,2020-02-18,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2020-02-21-2020-02-21,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-02-21,2020-02-21,1,2020-02-21,2020-02-21,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2020-10-14-2020-10-22,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-10-14,2020-10-22,7,2020-10-14,2020-10-22,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2020-10-27-2020-10-27,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-10-27,2020-10-27,1,2020-10-27,2020-10-27,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2021-07-08-2021-07-08,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-07-08,2021-07-08,1,2021-07-08,2021-07-08,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2021-07-13-2021-07-14,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-07-13,2021-07-14,2,2021-07-13,2021-07-14,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2021-07-16-2021-07-26,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-07-16,2021-07-26,7,2021-07-16,2021-07-26,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2021-07-28-2021-07-28,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-07-28,2021-07-28,1,2021-07-28,2021-07-28,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2021-08-02-2021-08-04,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-08-02,2021-08-04,3,2021-08-02,2021-08-04,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2021-08-17-2021-09-02,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-08-17,2021-09-02,13,2021-08-17,2021-09-02,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2021-10-12-2021-11-11,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-10-12,2021-11-11,23,2021-10-12,2021-11-11,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2021-11-16-2021-11-24,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-11-16,2021-11-24,7,2021-11-16,2021-11-24,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2023-06-29-2023-06-29,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-06-29,2023-06-29,1,2023-06-29,2023-06-29,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2023-07-05-2023-07-12,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-07-05,2023-07-12,6,2023-07-05,2023-07-12,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2024-08-01-2024-08-02,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-08-01,2024-08-02,2,2024-08-01,2024-08-02,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2025-01-21-2025-01-29,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-01-21,2025-01-29,7,2025-01-21,2025-01-29,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2025-11-17-2025-11-24,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-11-17,2025-11-24,6,2025-11-17,2025-11-24,overlap_ready_existing_sideways_gate
sideways-EFA-1d-2025-12-09-2025-12-09,yfinance_cache,EFA,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-12-09,2025-12-09,1,2025-12-09,2025-12-09,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2015-08-13-2015-08-13,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-08-13,2015-08-13,1,2015-08-13,2015-08-13,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2016-09-08-2016-09-08,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-09-08,2016-09-08,1,2016-09-08,2016-09-08,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2016-10-06-2016-12-01,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-10-06,2016-12-01,9,2016-10-06,2016-12-01,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2016-12-15-2016-12-15,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-12-15,2016-12-15,1,2016-12-15,2016-12-15,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2017-02-02-2017-02-16,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-02-02,2017-02-16,3,2017-02-02,2017-02-16,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2017-03-02-2017-03-02,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-03-02,2017-03-02,1,2017-03-02,2017-03-02,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2018-03-22-2018-05-03,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-03-22,2018-05-03,7,2018-03-22,2018-05-03,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2018-05-17-2018-06-21,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-05-17,2018-06-21,6,2018-05-17,2018-06-21,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2018-08-02-2018-08-02,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-08-02,2018-08-02,1,2018-08-02,2018-08-02,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2018-08-16-2018-08-30,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-08-16,2018-08-30,3,2018-08-16,2018-08-30,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2018-09-13-2018-09-27,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-09-13,2018-09-27,3,2018-09-13,2018-09-27,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2019-08-01-2019-10-24,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-08-01,2019-10-24,13,2019-08-01,2019-10-24,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2021-09-30-2021-10-21,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-30,2021-10-21,4,2021-09-30,2021-10-21,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2021-11-11-2021-11-18,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-11-11,2021-11-18,2,2021-11-11,2021-11-18,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2021-12-02-2022-02-10,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-12-02,2022-02-10,11,2021-12-02,2022-02-10,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2023-09-21-2023-09-21,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-21,2023-09-21,1,2023-09-21,2023-09-21,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2023-10-05-2023-10-05,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-05,2023-10-05,1,2023-10-05,2023-10-05,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2024-08-01-2024-08-01,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-08-01,2024-08-01,1,2024-08-01,2024-08-01,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2024-09-05-2024-09-12,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-09-05,2024-09-12,2,2024-09-05,2024-09-12,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2024-10-31-2025-01-02,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-10-31,2025-01-02,10,2024-10-31,2025-01-02,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2025-01-16-2025-01-23,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-01-16,2025-01-23,2,2025-01-16,2025-01-23,overlap_ready_existing_sideways_gate
sideways-EFA-1w-2025-02-06-2025-02-20,yfinance_cache,EFA,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-02-06,2025-02-20,3,2025-02-06,2025-02-20,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-01-07-2023-01-07,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-01-07,2023-01-07,1,2023-01-07,2023-01-07,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-01-09-2023-01-10,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-01-09,2023-01-10,2,2023-01-09,2023-01-10,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-05-27-2023-05-27,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-05-27,2023-05-27,1,2023-05-27,2023-05-27,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-05-29-2023-06-09,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-05-29,2023-06-09,12,2023-05-29,2023-06-09,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-06-20-2023-07-12,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-06-20,2023-07-12,23,2023-06-20,2023-07-12,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-07-15-2023-07-16,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-07-15,2023-07-16,2,2023-07-15,2023-07-16,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-07-18-2023-08-11,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-07-18,2023-08-11,25,2023-07-18,2023-08-11,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-08-16-2023-08-18,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-16,2023-08-18,3,2023-08-16,2023-08-18,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-10-01-2023-10-01,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-01,2023-10-01,1,2023-10-01,2023-10-01,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-10-16-2023-10-17,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-16,2023-10-17,2,2023-10-16,2023-10-17,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-10-20-2023-10-22,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-20,2023-10-22,3,2023-10-20,2023-10-22,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2023-10-28-2023-10-29,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-28,2023-10-29,2,2023-10-28,2023-10-29,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2024-01-31-2024-02-08,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-01-31,2024-02-08,9,2024-01-31,2024-02-08,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2026-01-12-2026-01-12,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-12,2026-01-12,1,2026-01-12,2026-01-12,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2026-01-14-2026-01-14,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-14,2026-01-14,1,2026-01-14,2026-01-14,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2026-01-17-2026-01-17,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-17,2026-01-17,1,2026-01-17,2026-01-17,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2026-01-22-2026-01-24,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-22,2026-01-24,3,2026-01-22,2026-01-24,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1d-2026-01-26-2026-01-29,yfinance_cache,ETH-USD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-26,2026-01-29,4,2026-01-26,2026-01-29,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1w-2023-09-04-2023-09-11,yfinance_cache,ETH-USD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-04,2023-09-11,2,2023-09-04,2023-09-11,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1w-2023-10-16-2023-10-30,yfinance_cache,ETH-USD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-16,2023-10-30,3,2023-10-16,2023-10-30,overlap_ready_existing_sideways_gate
sideways-ETH-USD-1w-2023-11-20-2023-11-20,yfinance_cache,ETH-USD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-11-20,2023-11-20,1,2023-11-20,2023-11-20,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2015-05-13-2015-06-01,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-05-13,2015-06-01,13,2015-05-13,2015-06-01,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2015-06-03-2015-06-09,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-03,2015-06-09,5,2015-06-03,2015-06-09,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2015-06-12-2015-06-25,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-12,2015-06-25,10,2015-06-12,2015-06-25,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2015-06-29-2015-06-29,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-29,2015-06-29,1,2015-06-29,2015-06-29,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2016-05-19-2016-05-26,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-05-19,2016-05-26,6,2016-05-19,2016-05-26,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2016-09-20-2016-09-27,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-09-20,2016-09-27,6,2016-09-20,2016-09-27,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2017-06-14-2017-06-30,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-14,2017-06-30,13,2017-06-14,2017-06-30,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2017-11-01-2017-11-20,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-11-01,2017-11-20,14,2017-11-01,2017-11-20,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2017-11-22-2017-11-24,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-11-22,2017-11-24,2,2017-11-22,2017-11-24,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2017-12-21-2017-12-28,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-12-21,2017-12-28,5,2017-12-21,2017-12-28,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-01-09-2018-01-11,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-01-09,2018-01-11,3,2018-01-09,2018-01-11,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-03-28-2018-04-27,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-03-28,2018-04-27,22,2018-03-28,2018-04-27,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-05-03-2018-05-10,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-05-03,2018-05-10,6,2018-05-03,2018-05-10,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-05-24-2018-05-30,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-05-24,2018-05-30,4,2018-05-24,2018-05-30,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-06-11-2018-06-14,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-06-11,2018-06-14,4,2018-06-11,2018-06-14,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-10-11-2018-11-05,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-10-11,2018-11-05,18,2018-10-11,2018-11-05,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-11-12-2018-11-15,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-11-12,2018-11-15,4,2018-11-12,2018-11-15,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-11-19-2018-11-27,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-11-19,2018-11-27,6,2018-11-19,2018-11-27,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2018-11-30-2018-11-30,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-11-30,2018-11-30,1,2018-11-30,2018-11-30,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-03-28-2019-04-22,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-03-28,2019-04-22,17,2019-03-28,2019-04-22,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-05-10-2019-05-14,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-05-10,2019-05-14,3,2019-05-10,2019-05-14,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-05-28-2019-05-31,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-05-28,2019-05-31,4,2019-05-28,2019-05-31,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-06-04-2019-06-04,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-06-04,2019-06-04,1,2019-06-04,2019-06-04,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-06-11-2019-06-11,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-06-11,2019-06-11,1,2019-06-11,2019-06-11,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-06-14-2019-06-14,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-06-14,2019-06-14,1,2019-06-14,2019-06-14,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-10-29-2019-11-06,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-10-29,2019-11-06,7,2019-10-29,2019-11-06,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-12-03-2019-12-05,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-12-03,2019-12-05,3,2019-12-03,2019-12-05,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-12-09-2019-12-09,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-12-09,2019-12-09,1,2019-12-09,2019-12-09,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-12-11-2019-12-13,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-12-11,2019-12-13,3,2019-12-11,2019-12-13,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2019-12-19-2019-12-31,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-12-19,2019-12-31,8,2019-12-19,2019-12-31,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2021-09-13-2021-09-13,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-13,2021-09-13,1,2021-09-13,2021-09-13,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2021-09-15-2021-09-27,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-15,2021-09-27,9,2021-09-15,2021-09-27,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2021-10-13-2021-10-14,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-10-13,2021-10-14,2,2021-10-13,2021-10-14,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2021-10-19-2021-11-01,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-10-19,2021-11-01,10,2021-10-19,2021-11-01,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2021-12-29-2021-12-29,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-12-29,2021-12-29,1,2021-12-29,2021-12-29,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2022-01-06-2022-01-10,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-01-06,2022-01-10,3,2022-01-06,2022-01-10,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2022-01-14-2022-01-18,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-01-14,2022-01-18,2,2022-01-14,2022-01-18,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2022-01-20-2022-01-20,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-01-20,2022-01-20,1,2022-01-20,2022-01-20,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2022-01-26-2022-02-09,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-01-26,2022-02-09,11,2022-01-26,2022-02-09,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2022-02-11-2022-02-16,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-02-11,2022-02-16,4,2022-02-11,2022-02-16,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2023-06-12-2023-06-16,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-06-12,2023-06-16,5,2023-06-12,2023-06-16,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2023-08-23-2023-08-23,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-23,2023-08-23,1,2023-08-23,2023-08-23,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2023-08-29-2023-09-01,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-29,2023-09-01,4,2023-08-29,2023-09-01,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2023-09-08-2023-09-11,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-08,2023-09-11,2,2023-09-08,2023-09-11,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2023-09-14-2023-09-26,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-14,2023-09-26,9,2023-09-14,2023-09-26,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2024-02-13-2024-02-29,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-02-13,2024-02-29,12,2024-02-13,2024-02-29,overlap_ready_existing_sideways_gate
