provider,instrument,timeframe,root,data_status,slot_status,source_status,proxy_scores_allowed_for_acceptance,required_action
yfinance,YM=F,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,5m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,5m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,5m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,5m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,15m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,15m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,15m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,15m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,30m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,30m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,30m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,30m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1h,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1h,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1h,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1h,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,4h,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,4h,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,4h,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,4h,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1d,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1d,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1d,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1d,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1w,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1w,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1w,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1w,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,XBTUSD,1mo,Bull,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,XBTUSD,1mo,Bear,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,XBTUSD,1mo,Sideways,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,XBTUSD,1mo,Crisis,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,ETHUSD,1m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,5m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,5m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,5m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,5m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,15m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,15m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,15m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,15m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,30m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,30m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,30m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,30m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1h,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1h,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1h,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1h,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,4h,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,4h,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,4h,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,4h,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1d,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1d,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1d,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1d,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1w,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1w,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1w,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1w,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,ETHUSD,1mo,Bull,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,ETHUSD,1mo,Bear,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,ETHUSD,1mo,Sideways,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,ETHUSD,1mo,Crisis,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,SOLUSD,1m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,5m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,5m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,5m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,5m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,15m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,15m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,15m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,15m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,30m,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,30m,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,30m,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,30m,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1h,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1h,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1h,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1h,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,4h,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,4h,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,4h,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,4h,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1d,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1d,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1d,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1d,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1w,Bull,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1w,Bear,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1w,Sideways,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1w,Crisis,usable,missing_independent_source_label,unsupported_missing_independent_root_labels,False,acquire_or_materialize_independent_source_label_for_this_root_cell
kraken_public_lowpollution_http,SOLUSD,1mo,Bull,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,SOLUSD,1mo,Bear,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,SOLUSD,1mo,Sideways,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
kraken_public_lowpollution_http,SOLUSD,1mo,Crisis,unsupported_provider_interval,provider_interval_unsupported,not_labeled_interval_unsupported,False,keep_unsupported_or_replace_with_source_label_supported_interval
