source_window_id,root,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,min_sideways_abs_return_ratio,max_sideways_abs_return_ratio,min_sideways_range_ratio,max_sideways_range_ratio,status
sideways-HYG-1d-2023-10-13-2023-10-13,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-10-13,2023-10-13,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.45072787934,0.45072787934,0.190353078048,0.190353078048,materialized_scoped_dated_window
sideways-HYG-1d-2023-10-26-2023-10-27,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-10-26,2023-10-27,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.380470111275,0.429312616879,0.219044119849,0.219099676886,materialized_scoped_dated_window
sideways-HYG-1d-2023-10-31-2023-11-13,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-10-31,2023-11-13,10,0,10,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.045377998186,0.50049508302,0.219249677131,0.229263001802,materialized_scoped_dated_window
sideways-HYG-1d-2023-11-16-2023-11-16,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-11-16,2023-11-16,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.347319771392,0.347319771392,0.253870608746,0.253870608746,materialized_scoped_dated_window
sideways-HYG-1d-2023-11-20-2023-11-28,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-11-20,2023-11-28,6,0,6,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.273477874901,0.466352820852,0.262046075535,0.306461777156,materialized_scoped_dated_window
sideways-HYG-1d-2024-03-12-2024-05-08,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-03-12,2024-05-08,41,0,0,41,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00207676770409,0.497730109507,0.119688744608,0.151226269288,materialized_scoped_dated_window
sideways-HYG-1d-2024-05-10-2024-05-14,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-05-10,2024-05-14,3,0,0,3,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.318401036977,0.433757589094,0.13792782644,0.13799646418,materialized_scoped_dated_window
sideways-HYG-1d-2024-05-17-2024-07-05,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-05-17,2024-07-05,33,0,0,33,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0604321127684,0.471028098783,0.157108264065,0.210692093916,materialized_scoped_dated_window
sideways-HYG-1d-2024-08-05-2024-08-05,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-08-05,2024-08-05,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.453836497573,0.453836497573,0.197812758604,0.197812758604,materialized_scoped_dated_window
sideways-HYG-1d-2024-11-12-2024-11-12,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-11-12,2024-11-12,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.504461436795,0.504461436795,0.144266220469,0.144266220469,materialized_scoped_dated_window
sideways-HYG-1d-2024-11-14-2024-11-22,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-11-14,2024-11-22,7,0,0,7,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.363150351373,0.452778537312,0.132951175555,0.138628637607,materialized_scoped_dated_window
sideways-HYG-1d-2024-11-29-2024-11-29,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-11-29,2024-11-29,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.502933887099,0.502933887099,0.117653438026,0.117653438026,materialized_scoped_dated_window
sideways-HYG-1d-2024-12-03-2024-12-03,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-12-03,2024-12-03,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.464730608368,0.464730608368,0.114800486397,0.114800486397,materialized_scoped_dated_window
sideways-HYG-1d-2024-12-09-2025-01-21,Sideways,yfinance_cache,HYG,equity_etf,1d,2024-12-09,2025-01-21,28,0,0,28,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00872544984046,0.465834646737,0.106665472832,0.119439079308,materialized_scoped_dated_window
sideways-HYG-1d-2025-01-23-2025-01-23,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-01-23,2025-01-23,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.465845891701,0.465845891701,0.118669255638,0.118669255638,materialized_scoped_dated_window
sideways-HYG-1d-2025-01-27-2025-01-29,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-01-27,2025-01-29,3,0,0,3,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.459293155867,0.488223044794,0.128368828679,0.12844927819,materialized_scoped_dated_window
sideways-HYG-1d-2025-02-03-2025-02-13,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-02-03,2025-02-13,9,0,0,9,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.214829280871,0.495435324431,0.1258035522,0.13993108233,materialized_scoped_dated_window
sideways-HYG-1d-2025-02-18-2025-03-18,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-02-18,2025-03-18,21,0,0,21,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00515825570111,0.491559462131,0.142425290047,0.168149457903,materialized_scoped_dated_window
sideways-HYG-1d-2025-03-21-2025-03-21,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-03-21,2025-03-21,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.436660859209,0.436660859209,0.148163704077,0.148163704077,materialized_scoped_dated_window
sideways-HYG-1d-2025-03-25-2025-04-04,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-03-25,2025-04-04,9,0,0,9,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.040312360345,0.484706842838,0.138127119629,0.184360010298,materialized_scoped_dated_window
sideways-HYG-1d-2025-04-09-2025-06-04,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-04-09,2025-06-04,39,0,0,39,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0066346521965,0.476128900162,0.255872460486,0.319003139173,materialized_scoped_dated_window
sideways-HYG-1d-2025-06-06-2025-06-06,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-06-06,2025-06-06,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.479594395498,0.479594395498,0.318792773195,0.318792773195,materialized_scoped_dated_window
sideways-HYG-1d-2025-06-13-2025-06-20,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-06-13,2025-06-20,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.341610561338,0.494944325867,0.326493224854,0.34059799146,materialized_scoped_dated_window
sideways-HYG-1d-2025-09-25-2025-09-26,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-09-25,2025-09-26,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.482044704746,0.484747661516,0.155757471607,0.155807426227,materialized_scoped_dated_window
sideways-HYG-1d-2025-10-09-2025-10-22,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-10-09,2025-10-22,10,0,0,10,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.304761717208,0.487802171301,0.123583244251,0.136884953619,materialized_scoped_dated_window
sideways-HYG-1d-2025-10-29-2026-01-05,Sideways,yfinance_cache,HYG,equity_etf,1d,2025-10-29,2026-01-05,46,0,0,46,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.093572832795,0.47024262868,0.0915547397499,0.144387037945,materialized_scoped_dated_window
sideways-HYG-1d-2026-01-12-2026-01-12,Sideways,yfinance_cache,HYG,equity_etf,1d,2026-01-12,2026-01-12,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.439352596895,0.439352596895,0.117729497954,0.117729497954,materialized_scoped_dated_window
sideways-HYG-1d-2026-01-14-2026-01-29,Sideways,yfinance_cache,HYG,equity_etf,1d,2026-01-14,2026-01-29,11,0,0,11,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.320334284839,0.46766229957,0.117619703094,0.127178542797,materialized_scoped_dated_window
sideways-HYG-1d-2026-02-04-2026-02-10,Sideways,yfinance_cache,HYG,equity_etf,1d,2026-02-04,2026-02-10,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.423192513488,0.473803748615,0.126801168022,0.136386735972,materialized_scoped_dated_window
sideways-HYG-1d-2026-02-23-2026-05-08,Sideways,yfinance_cache,HYG,equity_etf,1d,2026-02-23,2026-05-08,54,0,0,54,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.000873238740007,0.4481687619,0.0837645238834,0.160974453532,materialized_scoped_dated_window
sideways-HYG-1w-2015-07-02-2015-08-13,Sideways,yfinance_cache,HYG,equity_etf,1w,2015-07-02,2015-08-13,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00284523319167,0.390707431184,0.101784287581,0.139182052455,materialized_scoped_dated_window
sideways-HYG-1w-2015-08-27-2015-09-17,Sideways,yfinance_cache,HYG,equity_etf,1w,2015-08-27,2015-09-17,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.230806702227,0.44048254688,0.160366963324,0.173776527129,materialized_scoped_dated_window
sideways-HYG-1w-2015-10-15-2015-10-29,Sideways,yfinance_cache,HYG,equity_etf,1w,2015-10-15,2015-10-29,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.381716063653,0.459679096048,0.227199685111,0.227767421856,materialized_scoped_dated_window
sideways-HYG-1w-2016-02-25-2016-05-12,Sideways,yfinance_cache,HYG,equity_etf,1w,2016-02-25,2016-05-12,12,12,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0224953513468,0.476911083776,0.327338783024,0.354770917518,materialized_scoped_dated_window
sideways-HYG-1w-2017-02-09-2017-02-09,Sideways,yfinance_cache,HYG,equity_etf,1w,2017-02-09,2017-02-09,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.504971742902,0.504971742902,0.165037686755,0.165037686755,materialized_scoped_dated_window
sideways-HYG-1w-2017-03-02-2017-03-02,Sideways,yfinance_cache,HYG,equity_etf,1w,2017-03-02,2017-03-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.347515581953,0.347515581953,0.182948393801,0.182948393801,materialized_scoped_dated_window
sideways-HYG-1w-2017-03-16-2017-04-20,Sideways,yfinance_cache,HYG,equity_etf,1w,2017-03-16,2017-04-20,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.311737319198,0.477480130061,0.181634986981,0.20532388827,materialized_scoped_dated_window
sideways-HYG-1w-2017-06-15-2017-06-15,Sideways,yfinance_cache,HYG,equity_etf,1w,2017-06-15,2017-06-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.471304959194,0.471304959194,0.167900884979,0.167900884979,materialized_scoped_dated_window
sideways-HYG-1w-2017-06-29-2017-07-06,Sideways,yfinance_cache,HYG,equity_etf,1w,2017-06-29,2017-07-06,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.348013169371,0.464866453216,0.124204531907,0.124379347478,materialized_scoped_dated_window
sideways-HYG-1w-2017-08-03-2017-09-07,Sideways,yfinance_cache,HYG,equity_etf,1w,2017-08-03,2017-09-07,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.298942440532,0.489169209515,0.149697794478,0.150569892092,materialized_scoped_dated_window
sideways-HYG-1w-2017-09-21-2019-03-28,Sideways,yfinance_cache,HYG,equity_etf,1w,2017-09-21,2019-03-28,80,80,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.000195261526297,0.501895603319,0.0698149078666,0.238231788756,materialized_scoped_dated_window
sideways-HYG-1w-2019-08-01-2019-08-08,Sideways,yfinance_cache,HYG,equity_etf,1w,2019-08-01,2019-08-08,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.399465218443,0.477917282313,0.142842513613,0.149888313019,materialized_scoped_dated_window
sideways-HYG-1w-2019-09-19-2019-11-14,Sideways,yfinance_cache,HYG,equity_etf,1w,2019-09-19,2019-11-14,9,9,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.266661601108,0.501988243088,0.140235083104,0.144005750219,materialized_scoped_dated_window
sideways-HYG-1w-2019-11-28-2020-01-02,Sideways,yfinance_cache,HYG,equity_etf,1w,2019-11-28,2020-01-02,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.451285364902,0.491197405517,0.107900959766,0.165369331268,materialized_scoped_dated_window
sideways-HYG-1w-2020-01-16-2020-01-23,Sideways,yfinance_cache,HYG,equity_etf,1w,2020-01-16,2020-01-23,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.434126883148,0.486812425134,0.175063312144,0.175293653773,materialized_scoped_dated_window
sideways-HYG-1w-2020-02-20-2020-02-27,Sideways,yfinance_cache,HYG,equity_etf,1w,2020-02-20,2020-02-27,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.262835527914,0.364511374947,0.152710598805,0.152878324118,materialized_scoped_dated_window
sideways-HYG-1w-2021-05-06-2021-09-02,Sideways,yfinance_cache,HYG,equity_etf,1w,2021-05-06,2021-09-02,18,18,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.179325707676,0.470924482932,0.0819572727445,0.122838660521,materialized_scoped_dated_window
sideways-HYG-1w-2021-09-16-2022-02-10,Sideways,yfinance_cache,HYG,equity_etf,1w,2021-09-16,2022-02-10,22,16,6,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00468968861604,0.469114405958,0.076798380776,0.141494610286,materialized_scoped_dated_window
sideways-HYG-1w-2022-02-24-2022-02-24,Sideways,yfinance_cache,HYG,equity_etf,1w,2022-02-24,2022-02-24,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.409740371784,0.409740371784,0.164136705833,0.164136705833,materialized_scoped_dated_window
sideways-HYG-1w-2022-03-24-2022-03-24,Sideways,yfinance_cache,HYG,equity_etf,1w,2022-03-24,2022-03-24,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.469464803592,0.469464803592,0.186937946098,0.186937946098,materialized_scoped_dated_window
sideways-HYG-1w-2022-11-03-2022-12-22,Sideways,yfinance_cache,HYG,equity_etf,1w,2022-11-03,2022-12-22,8,0,8,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0564367583015,0.474098576711,0.284058770701,0.285022279151,materialized_scoped_dated_window
sideways-HYG-1w-2023-01-12-2023-03-16,Sideways,yfinance_cache,HYG,equity_etf,1w,2023-01-12,2023-03-16,10,0,10,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0611633408657,0.463769420495,0.275916121331,0.282696392016,materialized_scoped_dated_window
sideways-HYG-1w-2023-05-11-2023-06-15,Sideways,yfinance_cache,HYG,equity_etf,1w,2023-05-11,2023-06-15,6,0,6,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.107087709276,0.357186768122,0.182442863119,0.183018783805,materialized_scoped_dated_window
sideways-HYG-1w-2023-06-29-2023-08-10,Sideways,yfinance_cache,HYG,equity_etf,1w,2023-06-29,2023-08-10,7,0,7,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00796934275345,0.289161221978,0.116189903605,0.16145786865,materialized_scoped_dated_window
sideways-HYG-1w-2023-08-31-2023-08-31,Sideways,yfinance_cache,HYG,equity_etf,1w,2023-08-31,2023-08-31,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.397928564301,0.397928564301,0.168378596646,0.168378596646,materialized_scoped_dated_window
sideways-HYG-1w-2023-09-14-2023-11-09,Sideways,yfinance_cache,HYG,equity_etf,1w,2023-09-14,2023-11-09,9,0,9,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0173256473995,0.456056200504,0.126022431638,0.140071939132,materialized_scoped_dated_window
sideways-HYG-1w-2024-06-06-2024-07-04,Sideways,yfinance_cache,HYG,equity_etf,1w,2024-06-06,2024-07-04,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.209620340242,0.426552821127,0.106750902044,0.130198648052,materialized_scoped_dated_window
sideways-HYG-1w-2024-08-01-2024-08-01,Sideways,yfinance_cache,HYG,equity_etf,1w,2024-08-01,2024-08-01,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.462597660735,0.462597660735,0.170430120011,0.170430120011,materialized_scoped_dated_window
sideways-HYG-1w-2025-02-06-2025-06-05,Sideways,yfinance_cache,HYG,equity_etf,1w,2025-02-06,2025-06-05,18,0,0,18,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0242957715075,0.497832055647,0.111602918754,0.15337568195,materialized_scoped_dated_window
sideways-HYG-1w-2025-07-10-2025-07-10,Sideways,yfinance_cache,HYG,equity_etf,1w,2025-07-10,2025-07-10,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.486199352117,0.486199352117,0.171066036673,0.171066036673,materialized_scoped_dated_window
sideways-HYG-1w-2025-07-24-2025-07-31,Sideways,yfinance_cache,HYG,equity_etf,1w,2025-07-24,2025-07-31,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.454891171714,0.459718271034,0.184344169711,0.184599368431,materialized_scoped_dated_window
sideways-HYG-1w-2025-08-14-2025-08-14,Sideways,yfinance_cache,HYG,equity_etf,1w,2025-08-14,2025-08-14,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.466339926181,0.466339926181,0.203973803872,0.203973803872,materialized_scoped_dated_window
sideways-HYG-1w-2025-12-18-2026-01-01,Sideways,yfinance_cache,HYG,equity_etf,1w,2025-12-18,2026-01-01,3,0,0,3,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.445554562131,0.477760407663,0.113175793212,0.130346853866,materialized_scoped_dated_window
sideways-HYG-1w-2026-01-15-2026-05-07,Sideways,yfinance_cache,HYG,equity_etf,1w,2026-01-15,2026-05-07,17,0,0,17,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0932749733996,0.48084023964,0.0929995555595,0.130653793713,materialized_scoped_dated_window
sideways-IWM-1d-2015-05-11-2015-05-15,Sideways,yfinance_cache,IWM,equity_etf,1d,2015-05-11,2015-05-15,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.195614461995,0.470692846074,0.297489568615,0.297745560418,materialized_scoped_dated_window
sideways-IWM-1d-2015-05-22-2015-06-01,Sideways,yfinance_cache,IWM,equity_etf,1d,2015-05-22,2015-06-01,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.211332043974,0.464496351146,0.296628655641,0.296980099966,materialized_scoped_dated_window
sideways-IWM-1d-2015-06-08-2015-06-09,Sideways,yfinance_cache,IWM,equity_etf,1d,2015-06-08,2015-06-09,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.437027963778,0.450583791777,0.254808678719,0.254883987049,materialized_scoped_dated_window
sideways-IWM-1d-2015-06-12-2015-06-18,Sideways,yfinance_cache,IWM,equity_etf,1d,2015-06-12,2015-06-18,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.146039947132,0.488782368279,0.254457608704,0.315514708872,materialized_scoped_dated_window
sideways-IWM-1d-2015-07-30-2015-08-06,Sideways,yfinance_cache,IWM,equity_etf,1d,2015-07-30,2015-08-06,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0126837283803,0.455934308825,0.352738508874,0.352900416641,materialized_scoped_dated_window
sideways-IWM-1d-2016-10-13-2016-10-28,Sideways,yfinance_cache,IWM,equity_etf,1d,2016-10-13,2016-10-28,12,12,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0194465011357,0.456997921104,0.255123394482,0.332429511857,materialized_scoped_dated_window
sideways-IWM-1d-2017-03-07-2017-04-24,Sideways,yfinance_cache,IWM,equity_etf,1d,2017-03-07,2017-04-24,34,34,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00326262551207,0.486612326281,0.259359187377,0.268915913891,materialized_scoped_dated_window
sideways-IWM-1d-2017-05-02-2017-05-02,Sideways,yfinance_cache,IWM,equity_etf,1d,2017-05-02,2017-05-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.48963914529,0.48963914529,0.300304314623,0.300304314623,materialized_scoped_dated_window
sideways-IWM-1d-2017-05-08-2017-05-16,Sideways,yfinance_cache,IWM,equity_etf,1d,2017-05-08,2017-05-16,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0145235982603,0.348535400896,0.299776096262,0.299853057378,materialized_scoped_dated_window
sideways-IWM-1d-2017-05-19-2017-06-01,Sideways,yfinance_cache,IWM,equity_etf,1d,2017-05-19,2017-06-01,9,9,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00832637914396,0.466021652193,0.300254902849,0.300599336178,materialized_scoped_dated_window
sideways-IWM-1d-2017-06-27-2017-06-27,Sideways,yfinance_cache,IWM,equity_etf,1d,2017-06-27,2017-06-27,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.429159951729,0.429159951729,0.336734707382,0.336734707382,materialized_scoped_dated_window
sideways-IWM-1d-2017-07-21-2017-07-24,Sideways,yfinance_cache,IWM,equity_etf,1d,2017-07-21,2017-07-24,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.38580029026,0.428623002632,0.354742828486,0.354845038437,materialized_scoped_dated_window
sideways-IWM-1d-2017-08-15-2017-08-16,Sideways,yfinance_cache,IWM,equity_etf,1d,2017-08-15,2017-08-16,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.197834266265,0.360861613628,0.330079375571,0.330121792125,materialized_scoped_dated_window
sideways-IWM-1d-2018-09-12-2018-09-18,Sideways,yfinance_cache,IWM,equity_etf,1d,2018-09-12,2018-09-18,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.266368241796,0.456831182251,0.337645126,0.337963875978,materialized_scoped_dated_window
sideways-IWM-1d-2018-09-28-2018-10-01,Sideways,yfinance_cache,IWM,equity_etf,1d,2018-09-28,2018-10-01,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.219706796525,0.323252889938,0.289925270107,0.289967551056,materialized_scoped_dated_window
sideways-IWM-1d-2018-10-03-2018-10-04,Sideways,yfinance_cache,IWM,equity_etf,1d,2018-10-03,2018-10-04,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.315880979643,0.454149425632,0.290152787925,0.294375982066,materialized_scoped_dated_window
sideways-IWM-1d-2020-02-24-2020-02-24,Sideways,yfinance_cache,IWM,equity_etf,1d,2020-02-24,2020-02-24,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.167811661787,0.167811661787,0.351393612894,0.351393612894,materialized_scoped_dated_window
sideways-IWM-1w-2015-08-06-2015-08-13,Sideways,yfinance_cache,IWM,equity_etf,1w,2015-08-06,2015-08-13,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.148269004202,0.180000795672,0.199537903486,0.215316356523,materialized_scoped_dated_window
sideways-IWM-1w-2017-05-18-2017-05-18,Sideways,yfinance_cache,IWM,equity_etf,1w,2017-05-18,2017-05-18,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.451310770636,0.451310770636,0.252027922669,0.252027922669,materialized_scoped_dated_window
sideways-IWM-1w-2017-06-01-2017-06-01,Sideways,yfinance_cache,IWM,equity_etf,1w,2017-06-01,2017-06-01,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.372982366132,0.372982366132,0.180014181427,0.180014181427,materialized_scoped_dated_window
sideways-IWM-1w-2017-06-15-2017-06-15,Sideways,yfinance_cache,IWM,equity_etf,1w,2017-06-15,2017-06-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.307203519497,0.307203519497,0.186059958329,0.186059958329,materialized_scoped_dated_window
sideways-IWM-1w-2017-06-29-2017-07-06,Sideways,yfinance_cache,IWM,equity_etf,1w,2017-06-29,2017-07-06,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.382651720705,0.499438602644,0.202597581523,0.202905571901,materialized_scoped_dated_window
sideways-IWM-1w-2017-08-03-2017-09-07,Sideways,yfinance_cache,IWM,equity_etf,1w,2017-08-03,2017-09-07,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0883532838435,0.476821707654,0.246124718823,0.246793994443,materialized_scoped_dated_window
sideways-IWM-1w-2018-03-22-2018-04-05,Sideways,yfinance_cache,IWM,equity_etf,1w,2018-03-22,2018-04-05,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.270203452302,0.408902920302,0.304021121883,0.304644883768,materialized_scoped_dated_window
