panel_row_id,source_lane,root,provider,instrument,market_context,timeframe,start_date,end_date,source_id,source_family,evidence_type,materialization_status,row_count,train_rows,calibration_rows,test_rows,rule_or_window,crosswalk_layer,crosswalk_decision,confidence_gate_reference,notes
sideways-QQQ-1d-2015-05-12-2015-05-13,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2015-05-12,2015-05-13,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2015-05-15-2015-05-20,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2015-05-15,2015-05-20,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2015-05-22-2015-06-01,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2015-05-22,2015-06-01,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2015-06-12-2015-06-17,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2015-06-12,2015-06-17,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2015-06-29-2015-06-30,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2015-06-29,2015-06-30,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2015-07-02-2015-07-13,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2015-07-02,2015-07-13,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-06-10-2016-06-23,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-06-10,2016-06-23,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-10-28-2016-11-03,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-10-28,2016-11-03,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-11-07-2016-11-23,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-11-07,2016-11-23,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,13,13,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-11-28-2016-12-02,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-11-28,2016-12-02,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-12-06-2016-12-06,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-12-06,2016-12-06,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-12-09-2016-12-12,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-12-09,2016-12-12,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-12-15-2016-12-19,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-12-15,2016-12-19,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-12-21-2016-12-22,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-12-21,2016-12-22,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2016-12-28-2017-01-05,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2016-12-28,2017-01-05,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2017-08-17-2017-08-30,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2017-08-17,2017-08-30,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2018-10-05-2018-10-09,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2018-10-05,2018-10-09,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2026-02-23-2026-02-27,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2026-02-23,2026-02-27,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1d-2026-03-04-2026-03-04,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1d,2026-03-04,2026-03-04,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1w-2015-08-13-2015-08-13,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1w,2015-08-13,2015-08-13,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1w-2015-08-27-2015-10-15,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1w,2015-08-27,2015-10-15,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1w-2019-09-26-2019-10-17,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1w,2019-09-26,2019-10-17,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-QQQ-1w-2026-03-12-2026-04-02,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,QQQ,equity_etf,1w,2026-03-12,2026-04-02,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SOL-USD-1d-2026-01-12-2026-01-13,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SOL-USD,crypto,1d,2026-01-12,2026-01-13,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2015-03-31-2015-03-31,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2015-03-31,2015-03-31,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2015-04-07-2015-04-07,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2015-04-07,2015-04-07,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2015-05-07-2015-05-07,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2015-05-07,2015-05-07,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2015-05-11-2015-06-01,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2015-05-11,2015-06-01,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,15,15,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2015-06-08-2015-06-10,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2015-06-08,2015-06-10,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2015-06-12-2015-06-18,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2015-06-12,2015-06-18,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2015-06-24-2015-06-24,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2015-06-24,2015-06-24,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2015-06-29-2015-08-19,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2015-06-29,2015-08-19,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,37,37,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2016-01-04-2016-01-06,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2016-01-04,2016-01-06,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2016-06-14-2016-06-16,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2016-06-14,2016-06-16,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2016-06-22-2016-06-22,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2016-06-22,2016-06-22,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2016-06-24-2016-06-24,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2016-06-24,2016-06-24,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2016-06-28-2016-06-30,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2016-06-28,2016-06-30,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2016-10-03-2016-10-28,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2016-10-03,2016-10-28,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,20,20,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2016-11-07-2016-11-23,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2016-11-07,2016-11-23,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,13,13,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2016-11-28-2016-12-02,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2016-11-28,2016-12-02,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2017-05-17-2017-05-23,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2017-05-17,2017-05-23,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2017-05-25-2017-05-31,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2017-05-25,2017-05-31,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2017-08-17-2017-08-21,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2017-08-17,2017-08-21,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2017-08-23-2017-08-30,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2017-08-23,2017-08-30,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2017-09-05-2017-09-08,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2017-09-05,2017-09-08,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2018-10-10-2018-10-10,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2018-10-10,2018-10-10,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
