event_id,instrument_or_asset,venue_or_chain,event_start,event_end,is_manipulation_positive,manipulation_type,negative_control_type,source_id,source_url_or_private_ref
EtherDelta:0x48332867933b2d06e1fe38923f8501dcf3b2d3c6e21d012b562a510a5417a5e9,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-09T23:56:45Z,2017-02-09T23:56:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xb644d0bf834c7be14f3cf2b6fdc0ff0cf31b9b28252f4114c80564b71e88c7ce,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T09:00:14Z,2017-02-27T09:00:15Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x9418dc68989fa79f5ecaa53c693aaa2ee93c3a31db8906d253895c6713163e92,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T09:02:22Z,2017-02-27T09:02:23Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xb7031f3b15543dbbeca68225bd55d725ebc8dcab7046ea6446c680ceec163b4b,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-27T09:28:13Z,2017-02-27T09:28:14Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x488569a6f2ac00c9e9db4baede80a77a977df1f542551a41b27925ba5bc86d47,0x0000000000000000000000000000000000000000/0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,EtherDelta/Ethereum,2017-02-27T10:17:04Z,2017-02-27T10:17:05Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x8d794bba4c988ad9497ffc51cdd95b153b943a722c77b7d85cde6e74b7749c81,0x0000000000000000000000000000000000000000/0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,EtherDelta/Ethereum,2017-02-27T10:20:23Z,2017-02-27T10:20:24Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xa03d67a45bba649cfa18fa04aa0f472550ab9a0223f46363d4a0f574928d1d36,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T10:21:06Z,2017-02-27T10:21:07Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x7337b6e3df3c332eec4030e888522b4bac52b209825305f9edc0d02b554e8804,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T10:27:09Z,2017-02-27T10:27:10Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xf38bb1360c41bdb0d54ee4187594ec2e949bcd0e3d277d934f5ad5ae87aa08b2,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T10:27:09Z,2017-02-27T10:27:10Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x1cb71485557ef92ef9029a21bb08cd3915d716ddda7ef4689129ce11aa6b13aa,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-27T10:34:21Z,2017-02-27T10:34:22Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xe0d342fd2701aca1816a4a734bf57c87241c866e5c709b16c6e92483a26b0207,0x0000000000000000000000000000000000000000/0xc66ea802717bfb9833400264dd12c2bceaa34a6d,EtherDelta/Ethereum,2017-02-27T10:38:45Z,2017-02-27T10:38:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xb530c176d2352adbd0fda82d2490cd308a2ee0f23192e10701d512a255379ae0,0x0000000000000000000000000000000000000000/0x45e42d659d9f9466cd5df622506033145a9b89bc,EtherDelta/Ethereum,2017-02-27T12:15:47Z,2017-02-27T12:15:48Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xde5ed6d1f07c5c9e5e29c0e15e1d316c62363ea627e2041125e8e05df6750110,0x949bed886c739f1a3273629b3320db0c5024c719/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T13:45:52Z,2017-02-27T13:45:53Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xeda29cdc28050d0ae9aeabf254b1e4c47635aea4c8b7a363b350eb70ed94e655,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T14:02:12Z,2017-02-27T14:02:13Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xa48499b47416ec44b9250d75c1e59164f9861c7e6b8c884ed305a10ff4d8be6c,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T14:05:13Z,2017-02-27T14:05:14Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x7b31558e8eefe84fec9401a04da84345b6cd31f31dac95ac6528d6d7257ae676,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T16:31:25Z,2017-02-27T16:31:26Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xe5b06cb910a9c00278837e21305ae867b31d202d746a0ad6f0b249afa9fb2e41,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T17:37:17Z,2017-02-27T17:37:18Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x490b06dae6e49dc4b91b35143fbfc4e915d4c9d6824d5b382ce06713c987969f,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-27T22:16:03Z,2017-02-27T22:16:04Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xfba239506848efce297b2be2943bc03e8f281b6b3592c91d3a792218a2107e39,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-27T22:18:12Z,2017-02-27T22:18:13Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x086c90663bba4f47eec834eb24af2e34a9c6071f0a4aaa4049a1454d0a0b1d59,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-27T22:18:42Z,2017-02-27T22:18:43Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x2f9d7a73d2353d16b045b6d147e812b3b7405a0aafb43894aaf59fdb9d13ed58,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-27T22:20:52Z,2017-02-27T22:20:53Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x585921dab9121a886aaed175d5f459e25fedf96c4735d2f1c0e0e1d1d8b3b16b,0x0000000000000000000000000000000000000000/0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,EtherDelta/Ethereum,2017-02-27T22:31:17Z,2017-02-27T22:31:18Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xfd72adeb4bae5d12e8263b392c4eb076a07d94d04e28e83fc5b1330962df1756,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-27T23:10:01Z,2017-02-27T23:10:02Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x124ce2964c36eb3aa0ad91d10fdec51cea3d5203b96143c526cf1afe40ac14cb,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-27T23:14:55Z,2017-02-27T23:14:56Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x2b249598d2ce0d0708bd7af704d9719b552a22e6af003bf112301635534e7739,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T00:33:20Z,2017-02-28T00:33:21Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xaf59fe6017f4de8f8b647939d2026e5cd523d9835fa061d079aef0ca0ba0f775,0x949bed886c739f1a3273629b3320db0c5024c719/0x45e42d659d9f9466cd5df622506033145a9b89bc,EtherDelta/Ethereum,2017-02-28T00:39:15Z,2017-02-28T00:39:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x83f3012f2dba28beece4ad60d4b7064038aaaeb09395560befa3342e859ecc4b,0x949bed886c739f1a3273629b3320db0c5024c719/0x45e42d659d9f9466cd5df622506033145a9b89bc,EtherDelta/Ethereum,2017-02-28T00:43:42Z,2017-02-28T00:43:43Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x843f9b96ba283a1cd8573380ffad9fdf24e2759fa54d90c329db26ea40e34679,0x949bed886c739f1a3273629b3320db0c5024c719/0x45e42d659d9f9466cd5df622506033145a9b89bc,EtherDelta/Ethereum,2017-02-28T00:46:36Z,2017-02-28T00:46:37Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x51b8a61fda8e48afe334fa255d8fa62fedb28dbc66795aba26874a523aa4498e,0x0000000000000000000000000000000000000000/0x5c543e7ae0a1104f78406c340e9c64fd9fce5170,EtherDelta/Ethereum,2017-02-28T00:47:53Z,2017-02-28T00:47:54Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x2c894b6fd90c6d93d0124c36518009898f07bebf756810da6670356a2d9c5bcd,0x0000000000000000000000000000000000000000/0x5c543e7ae0a1104f78406c340e9c64fd9fce5170,EtherDelta/Ethereum,2017-02-28T00:55:35Z,2017-02-28T00:55:36Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xd062dff752489317fb1cc80fdb860516fa888025377664ca7d86073a48aa7290,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T01:07:13Z,2017-02-28T01:07:14Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xeded6601d2e8ba80d1df037ca294a81cfeab8c860607f9f492086f9305e1a9e6,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T01:13:00Z,2017-02-28T01:13:01Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x1c61eccc1d771286ce03be614773866976078002f966a4ddfa978862aab99dcf,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T01:15:31Z,2017-02-28T01:15:32Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x15849727551628ee09925e88b83d84ee3f25d4490eab91b974a27567f4c5cd5f,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T01:16:56Z,2017-02-28T01:16:57Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xd1c7e841c2ad417cfb18159d2a998132d4d58d0f4b693301ee6c4527f47d9125,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T01:16:56Z,2017-02-28T01:16:57Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x7ee506ab8a008a782d959d98d60673e4f6136a1ce8b5af9eb8ae17041f0388d5,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T01:21:33Z,2017-02-28T01:21:34Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x5c0556f66b52793ff5f1b4b4918ed40b225ea956ebb34b0f6649762baf18706f,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T01:29:14Z,2017-02-28T01:29:15Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x65e6bdd4a5052384fbf64ede329d21280e97176dfbe0909cbbc5349815a0cda3,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T01:49:59Z,2017-02-28T01:50:00Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x08ae21e4246b91783e92d3631833d4018cbb8922c6849eb230d6ca5169ba316a,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T02:04:14Z,2017-02-28T02:04:15Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x9575ac925a6faac1f63530c5f9ee54676387803b83edf1e1c426d8090f2b51ae,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T02:09:21Z,2017-02-28T02:09:22Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xe749bd170843023e2d758c9f7a81663642cc7ad472b2dc4774aadd6dab1bb2b5,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T02:15:36Z,2017-02-28T02:15:37Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x23bc5b0602966c65c2482d366a13c5bd3c095248189a840291856eb553f4cf12,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T02:17:33Z,2017-02-28T02:17:34Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x65deb63a83e7a615a57103ea28d2d93ada27db5d30d66118acef84b0c9d93efd,0x0000000000000000000000000000000000000000/0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53,EtherDelta/Ethereum,2017-02-28T02:32:41Z,2017-02-28T02:32:42Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xea69924033cac8cf51a77141449ae255d132432948a4fa21e8d4d9591a7aac1a,0x0000000000000000000000000000000000000000/0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53,EtherDelta/Ethereum,2017-02-28T02:35:23Z,2017-02-28T02:35:24Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xae9d88a36a246d04022960edc3b7cccc0267cc204bb990bcc74bdc3feb546e79,0x0000000000000000000000000000000000000000/0x14f37b574242d366558db61f3335289a5035c506,EtherDelta/Ethereum,2017-02-28T02:47:43Z,2017-02-28T02:47:44Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x1ee5a245cf5d770dae16ce54a038a544ae1cacda89966e72d649f8f8377fe425,0x0000000000000000000000000000000000000000/0x14f37b574242d366558db61f3335289a5035c506,EtherDelta/Ethereum,2017-02-28T02:50:03Z,2017-02-28T02:50:04Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x47c4130cb1c354b37350e49d5932bdf7472e3c74ea00cccb77af29a347e0265f,0x949bed886c739f1a3273629b3320db0c5024c719/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T05:09:47Z,2017-02-28T05:09:48Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x21263337054f96a2ab2cbf487bd83ebac5a9b8965e77d51064a585700c1093af,0x949bed886c739f1a3273629b3320db0c5024c719/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T05:14:50Z,2017-02-28T05:14:51Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x46a45ae5601a1364a5aa3427c8facaae25c05e1b1e6599d9f03830ec1bb3f876,0x0000000000000000000000000000000000000000/0x5c543e7ae0a1104f78406c340e9c64fd9fce5170,EtherDelta/Ethereum,2017-02-28T05:33:31Z,2017-02-28T05:33:32Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xda334af95dfad345b0190d31dd1169722af13bb3e9828cddd6bc0e400c76c460,0x949bed886c739f1a3273629b3320db0c5024c719/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T05:45:51Z,2017-02-28T05:45:52Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x03483c1e563d391b5a173ca85e4d4ae4e1a033b05e5929999b1c09448b87653d,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T07:44:25Z,2017-02-28T07:44:26Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x3dd20d70f183f15111548e6eaca182a89e8cb687e5d803c31a2968b417ab6302,0x949bed886c739f1a3273629b3320db0c5024c719/0x888666ca69e0f178ded6d75b5726cee99a87d698,EtherDelta/Ethereum,2017-02-28T07:46:17Z,2017-02-28T07:46:18Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x94d993abcfc697ce6fc4230c5ce1118192b0d6b4a0f0e73ff379d3b9f0074330,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T07:47:43Z,2017-02-28T07:47:44Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
