row_id,schema_version,recipe_id,strategy_name,strategy_mutation_id,auto_quant_run_id,symbol,trade_id,open_ts_ms,close_ts_ms,open_date,close_date,open_session_date,source_regime_session_date,source_context_attachment_policy,source_anchor,target_market,parent_regime_root,parent_regime_confidence_floor,source_anchor_confidence,source_anchor_vix,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,pnl,realized_outcome,regime_at_entry
630,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:352,1606737600000,1606741200000,2020-11-30T12:00:00+00:00,2020-11-30T13:00:00+00:00,2020-11-30,2020-11-30,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,20.56999969482422,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
631,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:353,1606824000000,1606827600000,2020-12-01T12:00:00+00:00,2020-12-01T13:00:00+00:00,2020-12-01,2020-12-01,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,20.770000457763672,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
632,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:354,1606910400000,1606914000000,2020-12-02T12:00:00+00:00,2020-12-02T13:00:00+00:00,2020-12-02,2020-12-02,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,21.170000076293945,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
633,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:355,1606996800000,1607000400000,2020-12-03T12:00:00+00:00,2020-12-03T13:00:00+00:00,2020-12-03,2020-12-03,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,21.280000686645508,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
634,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:356,1607083200000,1607086800000,2020-12-04T12:00:00+00:00,2020-12-04T13:00:00+00:00,2020-12-04,2020-12-04,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.8,20.790000915527344,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
635,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:357,1607169600000,1607173200000,2020-12-05T12:00:00+00:00,2020-12-05T13:00:00+00:00,2020-12-05,2020-12-04,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.8,20.790000915527344,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
636,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:358,1607256000000,1607259600000,2020-12-06T12:00:00+00:00,2020-12-06T13:00:00+00:00,2020-12-06,2020-12-04,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.8,20.790000915527344,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
637,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:359,1607342400000,1607346000000,2020-12-07T12:00:00+00:00,2020-12-07T13:00:00+00:00,2020-12-07,2020-12-07,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,21.299999237060547,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
638,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:360,1607428800000,1607432400000,2020-12-08T12:00:00+00:00,2020-12-08T13:00:00+00:00,2020-12-08,2020-12-08,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,20.68000030517578,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
639,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:361,1607515200000,1607518800000,2020-12-09T12:00:00+00:00,2020-12-09T13:00:00+00:00,2020-12-09,2020-12-09,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,22.270000457763672,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
640,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:362,1607601600000,1607605200000,2020-12-10T12:00:00+00:00,2020-12-10T13:00:00+00:00,2020-12-10,2020-12-10,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,22.520000457763672,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
641,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:363,1607688000000,1607691600000,2020-12-11T12:00:00+00:00,2020-12-11T13:00:00+00:00,2020-12-11,2020-12-11,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,23.309999465942383,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
642,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:364,1607774400000,1607778000000,2020-12-12T12:00:00+00:00,2020-12-12T13:00:00+00:00,2020-12-12,2020-12-11,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,23.309999465942383,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
643,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:365,1607860800000,1607864400000,2020-12-13T12:00:00+00:00,2020-12-13T13:00:00+00:00,2020-12-13,2020-12-11,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,23.309999465942383,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
644,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:366,1607947200000,1607950800000,2020-12-14T12:00:00+00:00,2020-12-14T13:00:00+00:00,2020-12-14,2020-12-14,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,24.719999313354492,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
645,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:367,1608033600000,1608037200000,2020-12-15T12:00:00+00:00,2020-12-15T13:00:00+00:00,2020-12-15,2020-12-15,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,22.88999938964844,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
646,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:368,1608120000000,1608123600000,2020-12-16T12:00:00+00:00,2020-12-16T13:00:00+00:00,2020-12-16,2020-12-16,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,22.5,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
647,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:369,1608206400000,1608210000000,2020-12-17T12:00:00+00:00,2020-12-17T13:00:00+00:00,2020-12-17,2020-12-17,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,21.93000030517578,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
648,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:370,1608292800000,1608296400000,2020-12-18T12:00:00+00:00,2020-12-18T13:00:00+00:00,2020-12-18,2020-12-18,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,21.56999969482422,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
649,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:371,1608379200000,1608382800000,2020-12-19T12:00:00+00:00,2020-12-19T13:00:00+00:00,2020-12-19,2020-12-18,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,21.56999969482422,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
650,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:372,1608465600000,1608469200000,2020-12-20T12:00:00+00:00,2020-12-20T13:00:00+00:00,2020-12-20,2020-12-18,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,21.56999969482422,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
651,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:373,1608552000000,1608555600000,2020-12-21T12:00:00+00:00,2020-12-21T13:00:00+00:00,2020-12-21,2020-12-21,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,25.15999984741211,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
652,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:374,1608638400000,1608642000000,2020-12-22T12:00:00+00:00,2020-12-22T13:00:00+00:00,2020-12-22,2020-12-22,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,1.0,24.229999542236328,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
653,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:375,1608724800000,1608728400000,2020-12-23T12:00:00+00:00,2020-12-23T13:00:00+00:00,2020-12-23,2020-12-23,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,23.309999465942383,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
654,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:376,1608811200000,1608814800000,2020-12-24T12:00:00+00:00,2020-12-24T13:00:00+00:00,2020-12-24,2020-12-24,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,21.530000686645508,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
655,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:377,1608897600000,1608901200000,2020-12-25T12:00:00+00:00,2020-12-25T13:00:00+00:00,2020-12-25,2020-12-24,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,21.530000686645508,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
656,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:378,1608984000000,1608987600000,2020-12-26T12:00:00+00:00,2020-12-26T13:00:00+00:00,2020-12-26,2020-12-24,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,21.530000686645508,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
657,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:379,1609070400000,1609074000000,2020-12-27T12:00:00+00:00,2020-12-27T13:00:00+00:00,2020-12-27,2020-12-24,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,21.530000686645508,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
658,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:380,1609156800000,1609160400000,2020-12-28T12:00:00+00:00,2020-12-28T13:00:00+00:00,2020-12-28,2020-12-28,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,21.700000762939453,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
659,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:381,1609243200000,1609246800000,2020-12-29T12:00:00+00:00,2020-12-29T13:00:00+00:00,2020-12-29,2020-12-29,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.833,23.079999923706055,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
