,vix,vix_z20,vix_z60,vix_chg5,vix_chg20,vix3m,vix3m_z20,vix3m_z60,vix3m_chg5,vix3m_chg20,vix9d,vix9d_z20,vix9d_z60,vix9d_chg5,vix9d_chg20,vvix,vvix_z20,vvix_z60,vvix_chg5,vvix_chg20,skew,skew_z20,skew_z60,skew_chg5,skew_chg20,total_pc,total_pc_z20,total_pc_z60,total_pc_chg5,total_pc_chg20,equity_pc,equity_pc_z20,equity_pc_z60,equity_pc_chg5,equity_pc_chg20,index_pc,index_pc_z20,index_pc_z60,index_pc_chg5,index_pc_chg20,vix9d_vix_ratio,vix3m_vix_ratio,vvix_vix_ratio,index_equity_pc_spread,total_pc_volume_z20,equity_pc_volume_z20,index_pc_volume_z20,root_label
2025-11-26,17.19,-0.9226167351917645,-0.26758425532320623,-0.27345731191885037,0.015957446808510634,20.02,-0.9722410523624418,-0.1152198831905865,-0.16548561900791992,0.009581442259203321,13.33,-1.3086218048514984,-0.8536740791988758,-0.42294372294372296,-0.14606021780909673,92.17,-1.5689960360849282,-1.1670900734322285,-0.22915447018482893,-0.11007048373080996,145.04,0.4873673948315423,-0.17789200357521623,0.013911219853198098,0.040086052348512036,,,,,,,,,,,,,,,,0.7754508435136707,1.164630599185573,5.361838278068644,,,,,UnknownOrMixed
2025-11-27,17.21,-0.9258698122263097,-0.27387392478986566,-0.3485995457986374,0.017740981667652367,20.02,-0.9746027231404799,-0.13110275037288416,-0.22282608695652184,0.002002002002001957,13.33,-1.2574137150295221,-0.8537587125440793,-0.49411764705882355,-0.10536912751677852,92.17,-1.4334747628856697,-1.1549523486764752,-0.2835600466381656,-0.10375340334500194,145.04,0.43113655793560995,-0.14606857140715612,0.0005518763796907855,0.027559334041799444,,,,,,,,,,,,,,,,0.7745496804183614,1.1632771644392794,5.355607205113306,,,,,UnknownOrMixed
2025-11-28,16.35,-1.1866462863255356,-0.5996365773659222,-0.3021766965428937,-0.0625,19.64,-1.145203741066514,-0.35328239867775774,-0.1803005008347246,-0.04148365056124925,13.61,-1.1513051939791594,-0.7801204199029541,-0.3672710367271037,-0.07477906186267858,90.34,-1.4528130807017618,-1.3387814185547033,-0.23660638837248604,-0.13517135745739983,143.0,-0.2098163130092025,-0.6540109074726577,-0.0359983820951868,0.0015408320493066618,,,,,,,,,,,,,,,,0.8324159021406726,1.201223241590214,5.525382262996942,,,,,Sideways
2025-12-01,17.24,-0.8800126312270182,-0.28728273413688615,-0.1598440545808968,0.004076878276062734,20.22,-0.804703398650849,-0.051174311151675686,-0.07459954233409627,-0.007850834151128527,16.55,-0.4154705836050322,0.06588742360685106,-0.10781671159029649,0.10554442217768867,93.76,-1.0713443219279914,-0.9787960717735609,-0.098114659484417,-0.07561865325840478,144.86,0.32846456322852435,-0.1543176805180501,-0.025168236877523453,0.0202126910345799,,,,,,,,,,,,,,,,0.9599767981438516,1.1728538283062646,5.438515081206497,,,,,Sideways
2025-12-02,16.59,-1.034044111463928,-0.5429948966956152,-0.10614224137931028,-0.12684210526315787,19.84,-0.9563880248709414,-0.28089674176199475,-0.042932947419199285,-0.068107092531705,15.42,-0.6731346654096774,-0.27696623100301543,0.0019493177387914784,-0.1312676056338028,91.71,-1.1537083755411677,-1.1923113328665782,-0.053071760454310835,-0.12188816545384917,144.94,0.3379503996441553,-0.10922151244136549,-0.04443565400843885,0.006457884869106367,,,,,,,,,,,,,,,,0.9294755877034359,1.1959011452682338,5.528028933092224,,,,,Sideways
2025-12-03,16.08,-1.1403504881342545,-0.7417715896407441,-0.06457242582897049,-0.1071626873958913,19.71,-0.9845129001621025,-0.3694288659896334,-0.01548451548451546,-0.0432038834951457,14.46,-0.8913432482716466,-0.5620521524889932,0.08477119279819956,-0.08884688090737225,92.39,-1.0309249522158335,-1.0943117889449872,0.0023868937832265402,-0.08315967053686613,149.23,1.4926449765720577,1.0632755848699962,0.028888582460010914,0.03891673628515746,,,,,,,,,,,,,,,,0.8992537313432837,1.2257462686567167,5.745646766169155,,,,,Sideways
2025-12-04,15.78,-1.1349578517929582,-0.8677151060859428,-0.0830912260313772,-0.1907692307692308,19.49,-1.0231716030876041,-0.5152095134336326,-0.02647352647352652,-0.08711943793911026,14.3,-0.864961180729793,-0.6191550180360713,0.0727681920480121,-0.21081677704194257,91.28,-1.0320277942498495,-1.1927299312620603,-0.009656070304871478,-0.13650553400813537,148.91,1.2615918973243705,0.9662665879960102,0.02668229453943738,0.03741117458548149,,,,,,,,,,,,,,,,0.9062103929024082,1.23510773130545,5.7845373891001275,,,,,Sideways
2025-12-05,15.41,-1.1496442101192381,-1.0169497464905464,-0.0574923547400612,-0.19234800838574417,19.27,-1.0553057629602465,-0.6615666900498581,-0.018839103869653817,-0.09060877772534226,13.9,-0.9017188119856158,-0.7469287722415777,0.021307861866274758,-0.19699595609474285,90.65,-1.0015677274319512,-1.235601650003661,0.0034314810715077027,-0.12499999999999989,148.83,1.1175381693693376,0.9506333964944881,0.04076923076923089,0.05351454661286903,,,,,,,,,,,,,,,,0.9020116807268008,1.2504866969500323,5.882543802725503,,,,,Sideways
2025-12-08,16.66,-0.7478720755086355,-0.549373412456628,-0.033642691415313175,-0.05340909090909096,19.91,-0.7134661765988835,-0.3043668757709691,-0.015331355093966326,-0.016304347826086918,16.29,-0.3201469803707548,-0.04039678290118462,-0.015709969788519684,0.01558603491271815,97.35,-0.4619984733155993,-0.535281133588819,0.038289249146757465,-0.015771913861085896,150.63,1.4310075723120232,1.460564289557436,0.03983156150766254,0.05379879669791521,,,,,,,,,,,,,,,,0.9777911164465786,1.195078031212485,5.843337334933973,,,,,Sideways
2025-12-09,16.93,-0.6589225223619473,-0.4505960282262319,0.02049427365883072,-0.02025462962962976,20.08,-0.6225754910537643,-0.21709086245576972,0.012096774193548265,-0.005448241703813972,16.3,-0.3336519045197226,-0.03995928529857372,0.05706874189364464,0.07378129117259569,98.14,-0.3928244074129639,-0.44245100952344485,0.0701123105441066,-0.014658634538152526,150.32,1.2140296310108316,1.3518984999673258,0.03711880778253063,0.04789125130707572,,,,,,,,,,,,,,,,0.9627879503839339,1.1860602480803306,5.796810395747195,,,,,Sideways
2025-12-10,15.77,-0.9622445475753302,-0.8960861921399342,-0.019278606965174028,-0.09937178754997156,19.35,-0.9518118098733576,-0.6647282163389958,-0.0182648401826484,-0.04867256637168138,14.68,-0.7206378740504491,-0.5264338186430094,0.015214384508990264,-0.04489264801561477,99.11,-0.2981766921492806,-0.34801532861931306,0.07273514449615748,-0.042137817724944404,147.55,0.4376594233984828,0.5952825663566753,-0.011257789988608047,0.0648047918019774,,,,,,,,,,,,,,,,0.9308814204185162,1.2270133164235892,6.284717818642993,,,,,Sideways
2025-12-11,14.85,-1.1191240317125515,-1.23623221735649,-0.05893536121673004,-0.25750000000000006,19.05,-1.005208404944895,-0.8541072355028662,-0.0225756798358131,-0.12814645308924488,12.46,-1.1437982961235993,-1.180103115703547,-0.1286713286713287,-0.35002608242044864,95.41,-0.5298056783465854,-0.7272227504340194,0.04524539877300615,-0.14238202247191012,148.32,0.5793219190116805,0.8022775870193001,-0.003962124773353004,0.040915151940486894,,,,,,,,,,,,,,,,0.8390572390572392,1.2828282828282829,6.424915824915825,,,,,Sideways
2025-12-12,15.74,-0.7949760687950664,-0.9002601365338746,0.02141466580142759,-0.20625315179021675,19.25,-0.8353447012239024,-0.7472365725207238,-0.0010378827192526474,-0.10797034291010188,13.48,-0.827217158774471,-0.8862899752822522,-0.030215827338129442,-0.27565824825362706,97.33,-0.33662630915785896,-0.5293573749679351,0.07369001654715923,-0.09837887911069942,153.59,1.954370757257907,2.112486800776733,0.03198279916683466,0.11353585151888645,,,,,,,,,,,,,,,,0.8564167725540025,1.2229987293519695,6.183608640406607,,,,,UnknownOrMixed
2025-12-15,16.5,-0.5120226745471212,-0.6135354658350657,-0.009603841536614643,-0.2627345844504021,19.68,-0.557916100458842,-0.4966394436371204,-0.011551983927674536,-0.1509922346850734,14.2,-0.5843929284028249,-0.6700393246238325,-0.12829957028852057,-0.3640841916703985,100.37,-0.0269771388173459,-0.21554431802988042,0.031022085259373444,-0.14839640251145425,161.86,3.106361130574995,3.6711319838471344,0.07455354179114404,0.14875798438608956,,,,,,,,,,,,,,,,0.8606060606060606,1.1927272727272726,6.083030303030303,,,,,UnknownOrMixed
2025-12-16,16.48,-0.4412587826165921,-0.6197901865015762,-0.026580035440047167,-0.332523288780883,19.67,-0.4877912942075985,-0.5057591850911188,-0.020418326693226962,-0.19845150774246123,13.88,-0.5952907873167802,-0.7600589448690174,-0.1484662576687117,-0.44876886417791895,98.36,-0.09744059432119823,-0.41830339349890694,0.002241695536987942,-0.20881595881595882,156.99,1.751142847292998,2.3955924305311953,0.04437200638637595,0.09798573227024776,,,,,,,,,,,,,,,,0.8422330097087379,1.1935679611650487,5.968446601941747,,,,,UnknownOrMixed
2025-12-17,17.62,0.018863892502083583,-0.19375207447903106,0.11731135066582121,-0.2552831783601014,20.08,-0.1787825127334705,-0.26655626793683607,0.0377260981912142,-0.1629845769070446,15.75,0.019356370266553888,-0.21409087581967587,0.07288828337874653,-0.31818181818181823,99.89,0.15541224626570055,-0.2597873474181676,0.007870043386136727,-0.16458978004516178,153.49,0.9104561071893821,1.5767758982718558,0.04025753981701108,0.07298147500873808,,,,,,,,,,,,,,,,0.8938706015891033,1.1396140749148693,5.6691259931895575,,,,,UnknownOrMixed
2025-12-18,16.87,-0.11379847943583613,-0.4829228399410386,0.13602693602693616,-0.36146858440575325,19.59,-0.43760984104038725,-0.5689573389611224,0.028346456692913247,-0.23951863354037273,13.92,-0.5481614412656415,-0.7630359541141435,0.11717495987158899,-0.4717267552182164,92.61,-0.6266555415198012,-0.9916712899306092,-0.02934702861335292,-0.2801399144966965,155.38,1.1901272822559683,1.8826967677223372,0.04759978425026978,0.07188189845474602,,,,,,,,,,,,,,,,0.8251333728512151,1.1612329579134557,5.4896265560165975,,,,,UnknownOrMixed
2025-12-19,14.91,-1.3662955194147024,-1.2302608730492104,-0.05273189326556549,-0.36363636363636365,18.25,-2.175092067043749,-1.3869617982466214,-0.051948051948051965,-0.238313856427379,10.49,-2.3378903616028373,-1.761560423544635,-0.22181008902077148,-0.5123198512319851,83.87,-2.387161722192982,-1.830683041854105,-0.13829240727422165,-0.29127936454284264,155.87,1.1707591805519237,1.888688493563711,0.01484471645289398,0.050761763516246505,,,,,,,,,,,,,,,,0.7035546613011402,1.2240107310529846,5.625083836351442,,,,,Sideways
2025-12-22,14.08,-2.1506922140040743,-1.5124263893229197,-0.1466666666666666,-0.31384015594541903,17.79,-2.702459863934592,-1.6364875712132818,-0.09603658536585369,-0.18581235697940512,10.5,-2.1648275551781695,-1.710263385223743,-0.2605633802816901,-0.4339622641509434,81.97,-2.388785605656716,-1.935935087279925,-0.18332170967420547,-0.21152366294728742,159.93,1.7335002408466436,2.507301227306556,-0.011923884838749621,0.07624495289367439,,,,,,,,,,,,,,,,0.7457386363636364,1.2634943181818181,5.821732954545454,,,,,Sideways
2025-12-23,14.0,-2.0334522300689297,-1.5042236259910402,-0.15048543689320393,-0.2456896551724137,17.84,-2.241186917199119,-1.5771847172196585,-0.09303507880020345,-0.1394114809454896,10.06,-2.0271191082838493,-1.776892719799136,-0.2752161383285303,-0.3463287849252762,85.14,-1.5357924391617723,-1.5796678467086331,-0.13440422936152907,-0.12090862157976245,160.53,1.6297504947132242,2.4399283652921135,0.02254920695585705,0.05834651898734178,,,,,,,,,,,,,,,,0.7185714285714286,1.2742857142857142,6.081428571428572,,,,,Sideways
2025-12-24,13.47,-2.1146810603226123,-1.649807191445268,-0.23552780930760497,-0.21640488656195467,17.77,-1.969717004521364,-1.5882795946009538,-0.1150398406374501,-0.11238761238761241,9.17,-2.087912288813119,-1.9525875133133448,-0.4177777777777778,-0.31207801950487624,85.24,-1.3742083630143818,-1.5341699465472343,-0.14666132746020633,-0.07518715417163946,161.3,1.5601846857416637,2.404116462924554,0.05088279366733994,0.11210700496414794,,,,,,,,,,,,,,,,0.6807720861172977,1.319227913882702,6.328136599851521,,,,,Sideways
2025-12-26,13.6,-1.7444740785834634,-1.554105258416214,-0.1938352104327209,-0.2097617664148751,17.77,-1.7098187558445992,-1.555635021503684,-0.09290454313425223,-0.11238761238761241,9.65,-1.640638057230327,-1.7592183621493611,-0.30675287356321834,-0.27606901725431354,84.24,-1.400782878249742,-1.584208765959396,-0.09037900874635574,-0.0860366713681242,151.45,-0.15732492180332266,0.6953995657452994,-0.025292830480113326,0.04419470490899058,,,,,,,,,,,,,,,,0.7095588235294118,1.3066176470588236,6.194117647058824,,,,,Sideways
2025-12-29,14.2,-1.1345957874716244,-1.307944227466105,-0.04761904761904767,-0.13149847094801237,17.82,-1.459252593282972,-1.493139845651669,-0.02356164383561643,-0.0926680244399185,11.37,-0.8339661585294291,-1.273477216626075,0.08388941849380349,-0.1645848640705364,85.88,-1.0532250821325535,-1.3993377221725616,0.023965661142243855,-0.049369050254593816,150.47,-0.42498583629762504,0.5110730432167415,-0.03464425482774114,0.05223776223776233,,,,,,,,,,,,,,,,0.8007042253521126,1.2549295774647888,6.047887323943662,,,,,Sideways
2025-12-30,14.33,-0.937100263507114,-1.2366819655289831,0.01775568181818188,-0.16879350348027833,17.77,-1.3636173887928809,-1.4870541625504559,-0.0011242270938729426,-0.12116716122650839,11.46,-0.7159109153586433,-1.2287757427706127,0.09142857142857141,-0.30755287009063437,87.13,-0.7790847838525652,-1.2585457631836046,0.06294985970476996,-0.070712457337884,148.33,-0.8985467294927827,0.12951489933048824,-0.07253173263302692,0.02395416263979011,,,,,,,,,,,,,,,,0.7997208653175157,1.2400558269364967,6.080251221214236,,,,,Sideways
2025-12-31,14.95,-0.3784885042831096,-0.9988588520563726,0.06785714285714284,-0.09885473176612425,18.18,-0.821267709529807,-1.2265806620359552,0.01905829596412545,-0.08366935483870963,12.0,-0.4133941416225796,-1.062889473985485,0.19284294234592436,-0.22178988326848248,92.67,0.11722525502289836,-0.7472308830324944,0.08844256518675131,0.010467778868171518,148.7,-0.9066677227751959,0.18337324213524936,-0.07369339064349345,0.025941769007865156,,,,,,,,,,,,,,,,0.802675585284281,1.2160535117056857,6.19866220735786,,,,,UnknownOrMixed
2026-01-02,14.51,-0.6720849358697801,-1.1308557282827107,0.0772086117297699,-0.09763681592039797,18.02,-0.9046383676396512,-1.289826519463689,0.014068655036578503,-0.08574327752409949,11.72,-0.4813715406371031,-1.123210322397206,0.27808069792802614,-0.18948824343015214,90.1,-0.2828078691849838,-0.9622885459180283,0.057015485687470724,-0.024786232276220455,141.86,-2.0128419753580915,-0.9757509917756094,-0.12052076875387474,-0.049386852509548884,,,,,,,,,,,,,,,,0.8077188146106135,1.2419021364576155,6.209510682288077,,,,,Sideways
2026-01-05,14.9,-0.3179532624473459,-0.9820193271428644,0.09558823529411775,-0.055766793409378845,18.32,-0.5090104102742707,-1.105512507465486,0.030951041080472752,-0.06003078501795789,12.44,-0.11329039606155435,-0.9245277823066042,0.28911917098445583,-0.13006993006993017,90.51,-0.20957815111964978,-0.9100264193713369,0.07443019943019946,-0.008435582822085896,142.45,-1.7111729848892105,-0.8622039979556563,-0.059425552987784735,-0.04338190853535695,,,,,,,,,,,,,,,,0.8348993288590604,1.229530201342282,6.074496644295302,,,,,Sideways
2026-01-06,14.75,-0.4117491188601564,-1.0004404601024295,0.03873239436619724,-0.04282933160285529,18.15,-0.6354526114655099,-1.1609767099475083,0.01851851851851838,-0.058121432278152585,12.13,-0.2169033115258183,-0.9742214936862558,0.06684256816182943,-0.12733812949640289,89.01,-0.4382948823961449,-1.0102153491524364,0.03644620400558929,-0.01809156094870379,146.23,-1.0186158388647821,-0.2449676593360372,-0.02817837442679605,-0.01746959618356525,,,,,,,,,,,,,,,,0.8223728813559322,1.230508474576271,6.034576271186441,,,,,Sideways
2026-01-07,15.38,0.15872165466315713,-0.7611322743100105,0.07327285415212836,-0.07683073229291715,18.59,-0.07201358345908918,-0.8925415456105381,0.04614518851997751,-0.06629834254143652,12.54,0.06590378944978187,-0.8398862345552184,0.09424083769633484,-0.23020257826887658,91.86,0.06929912399551318,-0.7327811660922262,0.05428669803741548,-0.056394453004622425,143.57,-1.3391978618383729,-0.7090517117702579,-0.032090608777725516,-0.046869813450175934,,,,,,,,,,,,,,,,0.8153446033810142,1.208712613784135,5.972691807542263,,,,,Sideways
2026-01-08,15.45,0.29793924866483207,-0.7109633403678228,0.03344481605351168,-0.08741878322504437,18.39,-0.22670946131594702,-0.96899513835171,0.011551155115511635,-0.08416334661354574,12.83,0.3386062984976579,-0.7370594080318186,0.0691666666666666,-0.21288343558282208,89.85,-0.20201624980361246,-0.8815678850014166,-0.030430560051796784,-0.08447116364377427,147.08,-0.7394264962946813,-0.10189062947589266,-0.010894418291862662,-0.02155401809473112,,,,,,,,,,,,,,,,0.83042071197411,1.1902912621359225,5.815533980582524,,,,,UnknownOrMixed
2026-01-09,14.49,-0.5073503542577368,-1.0071416751430857,-0.001378359751895264,-0.08116677235256808,17.88,-0.7960925891546375,-1.20540251624133,-0.007769145394006638,-0.07596899224806208,10.86,-0.7060439625235866,-1.2136982497155548,-0.07337883959044378,-0.26021798365122617,88.19,-0.41393646673250983,-0.9997346494302689,-0.02119866814650384,-0.11018060740591262,146.04,-0.8836031608357561,-0.285761857327717,0.029465670379247078,-0.010233819044391912,,,,,,,,,,,,,,,,0.7494824016563146,1.2339544513457557,6.086266390614217,,,,,Sideways
2026-01-12,15.12,0.04726795310374002,-0.7791949221498702,0.014765100671140896,0.018181818181818077,18.23,-0.29188831063393716,-1.0067246132031995,-0.004912663755458513,-0.043044619422572206,11.94,-0.04742470463039176,-0.9241042524942961,-0.04019292604501612,-0.04173354735152501,93.13,0.5067060962380783,-0.5375023773334775,0.028947077670975485,-0.02389686615658737,149.75,-0.3143199512361442,0.35088446518879723,0.051246051246051305,0.009641316073355055,,,,,,,,,,,,,,,,0.7896825396825397,1.2056878306878307,6.159391534391534,,,,,Sideways
2026-01-13,15.98,0.8043065280220827,-0.4401592644898483,0.0833898305084746,0.015247776365946653,18.85,0.5621718699441655,-0.625744217058082,0.038567493112947826,-0.020779220779220675,12.51,0.32753758556062723,-0.7380695367931224,0.03132728771640547,-0.07195845697329384,101.07,1.8259988859589025,0.28354670545450816,0.13549039433771481,0.03842597349224275,151.6,-0.006953923995248483,0.6580224375267693,0.03672297066265484,-0.012956572693534785,,,,,,,,,,,,,,,,0.7828535669586983,1.1795994993742178,6.324780976220275,,,,,Sideways
2026-01-14,16.75,1.4575260589129975,-0.1450730360870196,0.08907672301690495,0.015151515151515138,19.37,1.3261747007523261,-0.31529193318851684,0.04195804195804209,-0.015752032520325088,13.18,0.7936093770365485,-0.5303419868185854,0.0510366826156301,-0.07183098591549297,104.85,2.2591687447497786,0.6651321632950498,0.1414108425865448,0.04463485105111076,152.52,0.22913498787834352,0.8115728423303887,0.062338928745559796,-0.05770418880514028,,,,,,,,,,,,,,,,0.786865671641791,1.1564179104477612,6.259701492537313,,,,,Sideways
2026-01-15,15.84,0.705895664979354,-0.4703914059123179,0.025242718446601975,-0.03883495145631066,18.9,0.7825240406467833,-0.5752869599827704,0.027732463295269127,-0.039145907473309816,12.32,0.3137842216039731,-0.7493633150086406,-0.03975058456742009,-0.11239193083573495,100.9,1.5581197983629596,0.26754530648472225,0.1229827490261548,0.025823505490036647,151.57,0.11646307552298854,0.6415259989755066,0.030527604025020194,-0.034524492005860385,,,,,,,,,,,,,,,,0.7777777777777778,1.1931818181818181,6.369949494949496,,,,,UnknownOrMixed
2026-01-16,15.86,0.9352109078973251,-0.4464155611264633,0.09454796411318145,-0.09988649262202054,18.99,1.198794992700967,-0.5097237373589142,0.06208053691275173,-0.054282868525896366,12.09,0.35371435182870997,-0.7865821592923552,0.11325966850828739,-0.23238095238095235,102.05,1.6748637955970278,0.39064384679458625,0.1571606758135844,0.021623786164781222,153.59,0.4696863337830673,0.9850176356301116,0.05169816488633261,0.0006515082415792239,,,,,,,,,,,,,,,,0.7622950819672132,1.1973518284993694,6.434426229508197,,,,,Sideways
2026-01-19,18.84,3.0889079747530177,0.6498435298978272,0.24603174603174605,0.11677534084173091,18.99,1.4010974069621251,-0.5023597825390695,0.041689522764673415,-0.030627871362940318,12.09,0.47370188012923686,-0.7630370777828002,0.012562814070351758,-0.13146551724137934,102.05,1.5021267255903106,0.3842787553028025,0.09578009234403528,0.10193283662671426,153.59,0.49054535601226906,0.9894357511844742,0.025642737896494072,-0.011520144162697865,,,,,,,,,,,,,,,,0.64171974522293,1.0079617834394903,5.416666666666667,,,,,Sideways
2026-01-20,20.09,2.8741820458639484,1.0796792895165468,0.2571964956195243,0.34741784037558676,21.28,3.40729078838051,0.7916442743302939,0.12891246684350133,0.16602739726027393,19.93,3.6783145289980697,1.392046696890552,0.5931254996003197,0.8999046711153478,117.05,2.7083108927693007,1.8287526852023028,0.1581082418126052,0.3956122570645044,154.96,0.7465554064294474,1.2153220963871232,0.022163588390501365,-0.005838198498748892,,,,,,,,,,,,,,,,0.9920358387257342,1.0592334494773519,5.826281732205077,,,,,Sideways
2026-01-21,16.9,0.8588976365139336,-0.0980711769343025,0.008955223880596996,0.20028409090909083,19.36,0.9946449342223571,-0.3121790961644325,-0.0005162622612288059,0.08825182686902755,15.88,1.5696811774905246,0.26746405916383065,0.20485584218512898,0.5123809523809524,102.57,0.9700890302296905,0.3841816458139167,-0.021745350500715355,0.251311455410516,144.41,-1.047136972270246,-0.5787739795810548,-0.05317335431418835,-0.09704245607453266,,,,,,,,,,,,,,,,0.9396449704142014,1.145562130177515,6.069230769230769,,,,,Sideways
2026-01-22,15.64,0.05374411179934752,-0.5555549664336903,-0.012626262626262541,0.11714285714285722,18.75,0.2189768929774308,-0.6523042391265257,-0.007936507936507908,0.05100896860986537,14.38,0.822626070259823,-0.14091051844165903,0.16720779220779214,0.42942345924453273,96.12,0.16633961512768963,-0.24569436423540297,-0.04737363726461841,0.12896405919661746,141.31,-1.5256506084709305,-1.114667571243564,-0.06769149567856425,-0.11972839967607296,,,,,,,,,,,,,,,,0.9194373401534527,1.198849104859335,6.145780051150895,,,,,Sideways
2026-01-23,16.09,0.26133238121743096,-0.3848483431369511,0.014501891551071955,0.19450631031922794,19.15,0.629097676231531,-0.4164928917473046,0.008425487098472795,0.07765897580191328,15.0,1.0043647664914805,0.03309869386762748,0.2406947890818858,0.6357688113413305,101.83,0.7629717210289455,0.32310210078892776,-0.002155805977462011,0.1946269357109338,144.02,-0.9714808549741274,-0.672669763280002,-0.062308744058858,-0.10712957222566644,,,,,,,,,,,,,,,,0.9322560596643878,1.190180236171535,6.328775637041641,,,,,Sideways
2026-01-26,16.15,0.22931488265829716,-0.35783654148220106,-0.14278131634819535,0.1875,19.07,0.46307690630476916,-0.4527192241480206,0.004212743549236508,0.07315700619020826,15.05,0.9377006808245273,0.046217643222510034,0.24483043837882557,0.5595854922279793,99.75,0.4372108748593028,0.12212547045741301,-0.022537971582557548,0.18411680911680928,148.1,0.021987208580453995,0.01662486667462633,-0.03574451461683714,-0.02211951138989765,,,,,,,,,,,,,,,,0.931888544891641,1.1808049535603717,6.176470588235294,,,,,Sideways
2026-01-27,16.35,0.30122941970244943,-0.2777908435092017,-0.18616226978596306,0.15140845070422548,19.22,0.5790226005363046,-0.3551682697691375,-0.09680451127819556,0.0785634118967451,14.85,0.7611411974289619,-0.0096672186349446,-0.2548921224284998,0.30606860158311355,101.26,0.5554746821474218,0.27801833917822394,-0.1348996155489106,0.17908709827666525,147.25,-0.14307173130807063,-0.14706517067246844,-0.04975477542591644,-0.021399614541104506,,,,,,,,,,,,,,,,0.9082568807339448,1.1755351681957185,6.193272171253822,,,,,Sideways
2026-01-28,16.35,0.238629402859826,-0.27261529471833307,-0.032544378698224685,0.14096301465457084,19.3,0.6066391437028092,-0.299324428421701,-0.0030991735537189147,0.08610016882386051,14.54,0.5458993390455273,-0.0933051189152675,-0.08438287153652402,0.2687609075043629,100.46,0.37732182177102086,0.20008039144121034,-0.020571317149263968,0.15298978537817054,144.98,-0.6402070749617593,-0.562257544881158,0.003947095076518137,-0.02258477718600438,,,,,,,,,,,,,,,,0.8892966360856268,1.1804281345565748,6.144342507645259,,,,,Sideways
2026-01-29,16.88,0.5561443682822866,-0.06611195097821422,0.07928388746803061,0.12909698996655528,19.67,0.9991369074650422,-0.07348939070558866,0.049066666666666814,0.08195819581958208,15.22,0.793873158696702,0.106717699497676,0.05841446453407517,0.2683333333333333,101.76,0.4993001661691921,0.33468119485148085,0.05867665418227208,0.09808999676270647,143.74,-0.8588325698928213,-0.7823141566800678,0.017196235227514123,-0.03335574983187617,,,,,,,,,,,,,,,,0.901658767772512,1.1652843601895737,6.028436018957347,,,,,Sideways
2026-01-30,17.44,0.872559001378478,0.1431839519839514,0.08390304536979509,0.2019297036526535,20.07,1.3790932370307944,0.1611891254883877,0.04804177545691912,0.11376248612652606,15.69,0.9235174904456143,0.23810842105349253,0.04600000000000004,0.3387372013651877,108.18,1.2657850881907797,0.9558279878531185,0.06235883334970049,0.20066592674805794,143.65,-0.9231007918214021,-0.798418583022907,-0.0025690876267185914,0.012618074157620063,,,,,,,,,,,,,,,,0.8996559633027522,1.150802752293578,6.202981651376147,,,,,Sideways
2026-02-02,16.34,0.004195849276291015,-0.24340926053007197,0.011764705882353121,0.09664429530201346,19.37,0.39253873637394926,-0.2233305752966957,0.01573151546932361,0.057314410480349354,14.45,0.28018024394651525,-0.089932831560855,-0.039867109634551534,0.16157556270096451,98.77,-0.11151004972635904,0.035430712774784594,-0.009824561403508847,0.09126063418406805,146.56,-0.2894125806309146,-0.28972800084752987,-0.010398379473328778,0.028852228852229045,,,,,,,,,,,,,,,,0.8843329253365972,1.1854345165238678,6.044675642594859,,,,,Sideways
2026-02-03,18.0,1.1512911172426374,0.3789546812106566,0.10091743119266039,0.22033898305084754,20.35,1.5291804383780403,0.35299672924629966,0.05879292403746117,0.12121212121212133,17.07,1.384080970476336,0.6445725181288416,0.14949494949494957,0.4072547403132729,103.82,0.5489179873306972,0.5373244044113014,0.025281453683586586,0.1663857993483877,143.85,-0.9141784051026227,-0.7896397032620468,-0.023089983022071325,-0.01627573001436089,,,,,,,,,,,,,,,,0.9483333333333334,1.1305555555555555,5.767777777777777,,,,,Sideways
2026-02-04,18.64,1.4547898823747236,0.6085800309436162,0.1400611620795107,0.21196358907672308,20.62,1.6433898048585585,0.5054107267267354,0.06839378238341975,0.10919849381387858,18.67,1.8259556306323144,1.070659747757215,0.28404401650618993,0.48883572567783107,106.16,0.8251620433157851,0.7543284527892029,0.056739000597252565,0.15567167428695838,143.16,-1.0713089906026343,-0.915592555831761,-0.012553455649054968,-0.002855749808455821,,,,,,,,,,,,,,,,1.0016094420600858,1.1062231759656653,5.695278969957081,,,,,Sideways
2026-02-05,21.77,2.747501025792016,1.6967811842722298,0.2896919431279621,0.4090614886731392,22.45,2.8268727499299873,1.5150253630382917,0.14133197763090988,0.22077215878194667,22.29,2.567690164213042,1.9727128818647344,0.46452036793692497,0.7373343725643022,117.07,2.2096750994859584,1.7567845336825598,0.1504520440251571,0.30294936004451856,137.16,-2.0925341941478037,-1.9295639403794758,-0.045777097537220035,-0.06744628773456629,,,,,,,,,,,,,,,,1.0238860817638953,1.0312356453835554,5.377583830960036,,,,,Sideways
