label,split_role,market_family,source_owner,symbol,timeframe,timestamp_or_date,source_row_id,source_confidence
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-07-17,stock_market_regimes_2000_2026:13190:^DJI:2001-07-17:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-07-18,stock_market_regimes_2000_2026:13224:^DJI:2001-07-18:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-19,stock_market_regimes_2000_2026:13253:UNH:2001-07-19:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,VZ,1d,2001-07-19,stock_market_regimes_2000_2026:13254:VZ:2001-07-19:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-19,stock_market_regimes_2000_2026:13257:XOM:2001-07-19:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-07-19,stock_market_regimes_2000_2026:13258:^DJI:2001-07-19:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-07-20,stock_market_regimes_2000_2026:13270:CVX:2001-07-20:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-20,stock_market_regimes_2000_2026:13287:UNH:2001-07-20:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-20,stock_market_regimes_2000_2026:13291:XOM:2001-07-20:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-07-20,stock_market_regimes_2000_2026:13292:^DJI:2001-07-20:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-23,stock_market_regimes_2000_2026:13325:XOM:2001-07-23:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-25,stock_market_regimes_2000_2026:13393:XOM:2001-07-25:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-26,stock_market_regimes_2000_2026:13427:XOM:2001-07-26:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-27,stock_market_regimes_2000_2026:13461:XOM:2001-07-27:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-30,stock_market_regimes_2000_2026:13495:XOM:2001-07-30:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-08-15,stock_market_regimes_2000_2026:13882:CVX:2001-08-15:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-08-23,stock_market_regimes_2000_2026:14103:UNH:2001-08-23:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BAC,1d,2001-08-28,stock_market_regimes_2000_2026:14184:BAC:2001-08-28:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BAC,1d,2001-08-29,stock_market_regimes_2000_2026:14218:BAC:2001-08-29:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-08-29,stock_market_regimes_2000_2026:14239:UNH:2001-08-29:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-08-30,stock_market_regimes_2000_2026:14273:UNH:2001-08-30:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BAC,1d,2001-08-31,stock_market_regimes_2000_2026:14286:BAC:2001-08-31:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-08-31,stock_market_regimes_2000_2026:14296:JNJ:2001-08-31:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BAC,1d,2001-09-04,stock_market_regimes_2000_2026:14320:BAC:2001-09-04:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CAT,1d,2001-09-04,stock_market_regimes_2000_2026:14321:CAT:2001-09-04:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BAC,1d,2001-09-05,stock_market_regimes_2000_2026:14354:BAC:2001-09-05:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BAC,1d,2001-09-06,stock_market_regimes_2000_2026:14388:BAC:2001-09-06:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CAT,1d,2001-09-06,stock_market_regimes_2000_2026:14389:CAT:2001-09-06:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-09-17,stock_market_regimes_2000_2026:14511:UNH:2001-09-17:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-09-18,stock_market_regimes_2000_2026:14528:CVX:2001-09-18:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-09-18,stock_market_regimes_2000_2026:14545:UNH:2001-09-18:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-10-22,stock_market_regimes_2000_2026:15350:JNJ:2001-10-22:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-10-23,stock_market_regimes_2000_2026:15384:JNJ:2001-10-23:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-10-24,stock_market_regimes_2000_2026:15418:JNJ:2001-10-24:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-10-25,stock_market_regimes_2000_2026:15452:JNJ:2001-10-25:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-10-26,stock_market_regimes_2000_2026:15486:JNJ:2001-10-26:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-10-29,stock_market_regimes_2000_2026:15520:JNJ:2001-10-29:Bull,1.0000000000
